8.00:5.80:5.00:5.50:6.00:20121:Álgebra Vetorial e Geometria Analítica:112110924
8.65:9.00:9.70:-1.00:9.10:20121:Introdução à Computação:112110924
7.70:8.30:9.10:-1.00:8.40:20122:Matemática Discreta:112110924
7.00:7.00:7.50:-1.00:7.20:20121:Leitura e Produção de Textos:112110924
4.90:4.80:7.50:7.20:6.50:20122:Programação II:112110924
7.30:5.50:3.80:4.20:5.00:20122:Álgebra Linear:112110924
6.73:8.23:9.00:-1.00:7.60:20121:Programação I:112110924
5.50:2.00:1.40:-1.00:3.00:20121:Cálculo Diferencial e Integral I:112110924
8.00:8.70:4.80:-1.00:7.20:20122:Cálculo Diferencial e Integral I:112110924
6.73:8.23:9.00:-1.00:7.60:20121:Lab. de Programação I:112110924
5.50:6.80:5.10:3.50:5.10:20122:Teoria dos Grafos:112110924
6.65:7.70:7.15:-1.00:7.00:20122:Lab. de Programação II:112110924
9.50:5.20:4.00:8.30:7.00:20121:Estruturas de Dados e Algoritmos:112110920
2.00:1.00:1.00:-1.00:1.30:20121:Cálculo Diferencial e Integral II:112110920
7.10:6.30:3.90:5.90:5.80:20121:Teoria da Computação:112110920
8.30:8.30:2.90:4.30:5.40:20121:Sistemas de Informação I:112110920
5.00:4.50:5.50:6.00:5.40:20122:Economia:112110920
5.00:4.30:3.00:4.00:4.10:20121:Álgebra Linear:112110920
6.50:1.50:5.00:6.00:5.00:20122:Álgebra Linear:112110920
5.70:10.00:10.00:-1.00:7.00:20122:Lógica Matemática:112110920
7.30:10.00:10.00:-1.00:9.10:20122:Sociologia Industrial I:112110920
4.30:5.80:10.00:4.50:5.60:20121:Lab. de Estruturas de Dados e Algoritmos:112110920
0.00:0.00:8.00:-1.00:2.70:20122:Banco de Dados I:112110922
6.80:9.00:7.90:-1.00:7.90:20121:Paradigmas de Linguagem de Programação:112110922
6.30:1.70:3.20:-1.00:3.70:20121:TECC (Algoritmos Avançados III):112110922
4.50:0.00:0.00:-1.00:2.90:20122:Sistemas de Informação II:112110922
8.40:7.50:7.90:-1.00:7.90:20122:TECC(Empreendedorismo em Software)   :112110922
0.00:2.10:1.90:-1.00:1.60:20121:TEC (Princípios de Administração Financeira):112110922
7.80:7.80:2.90:5.00:5.50:20121:Sistemas de Informação I:112110922
0.00:1.60:0.00:-1.00:0.50:20121:Fundamentos de Física Clássica:112110922
4.50:3.50:1.00:-1.00:3.00:20122:Fundamentos de Física Clássica:112110922
5.70:4.20:5.30:7.80:6.30:20121:Lógica Matemática:112110922
2.50:5.00:4.50:-1.00:2.40:20121:Álgebra Vetorial e Geometria Analítica:112110923
2.10:0.00:0.00:-1.00:0.70:20122:Matemática Discreta:112110923
7.00:7.00:7.50:-1.00:7.20:20121:Leitura e Produção de Textos:112110923
5.90:8.60:5.80:-1.00:7.10:20122:Programação I:112110923
0.00:3.70:0.00:-1.00:1.20:20121:Cálculo Diferencial e Integral I:112110923
5.90:8.60:5.80:-1.00:7.10:20122:Lab. de Programação I:112110923
7.65:7.50:7.00:-1.00:7.50:20121:Introdução à Computação:112110923
0.00:1.50:0.00:-1.00:0.40:20122:Estruturas de Dados e Algoritmos:110210394
9.00:9.00:9.00:-1.00:9.00:20111:Informática e Sociedade:110210394
3.30:4.90:8.30:2.50:4.30:20121:Matemática Discreta:110210394
4.30:4.40:7.50:5.20:5.30:20122:Matemática Discreta:110210394
3.70:6.50:7.00:2.00:4.20:20112:Matemática Discreta:110210394
1.50:2.50:0.00:-1.00:1.30:20111:Cálculo Diferencial e Integral II:110210394
0.10:2.30:0.00:-1.00:0.80:20112:Cálculo Diferencial e Integral II:110210394
4.70:4.70:6.70:6.00:5.50:20121:Programação II:110210394
1.40:1.40:1.40:-1.00:1.40:20112:Programação II:110210394
5.00:3.80:6.00:5.10:5.00:20122:Gerência da Informação:110210394
7.50:4.50:3.50:5.50:5.30:20121:Administração:110210394
2.90:6.40:5.20:5.70:5.20:20111:Programação I:110210394
4.50:3.50:4.00:4.50:4.20:20111:Fundamentos de Física Clássica:110210394
6.50:4.00:4.50:5.00:5.00:20121:Fundamentos de Física Clássica:110210394
4.00:5.00:5.50:3.00:4.10:20112:Fundamentos de Física Clássica:110210394
2.90:6.40:5.20:5.70:5.00:20111:Lab. de Programação I:110210394
6.10:7.80:7.00:-1.00:7.00:20121:Teoria dos Grafos:110210394
4.30:5.50:3.90:2.50:3.90:20112:Teoria dos Grafos:110210394
8.10:5.50:6.90:5.60:6.00:20121:Lab. de Programação II:110210394
7.00:9.00:8.00:-1.00:8.00:20122:Sociologia Industrial I:110210394
3.80:1.70:1.00:-1.00:2.10:20122:Lab. de Estruturas de Dados e Algoritmos:110210394
9.20:8.10:9.50:-1.00:8.90:20121:Inglês:110210395
3.50:3.50:7.50:3.50:4.30:20121:Estruturas de Dados e Algoritmos:110210395
6.25:9.25:8.55:-1.00:7.40:20122:Estruturas de Dados e Algoritmos:110210395
8.50:8.00:8.30:-1.00:8.30:20122:Informática e Sociedade:110210395
1.00:0.00:0.00:-1.00:0.30:20112:Cálculo Diferencial e Integral II:110210395
8.50:8.50:8.00:-1.00:8.30:20121:Direito e Cidadania:110210395
7.30:7.30:7.30:-1.00:7.30:20111:Programação II:110210395
2.60:7.50:6.30:1.40:3.90:20122:Gerência da Informação:110210395
3.40:3.30:4.20:-1.00:3.60:20112:Matemática Discreta:110210395
3.50:0.00:0.00:-1.00:1.20:20111:Fundamentos de Física Clássica:110210395
0.00:1.00:0.00:-1.00:0.30:20112:Fundamentos de Física Clássica:110210395
4.00:9.80:5.00:2.10:5.00:20111:Teoria dos Grafos:110210395
5.60:5.60:5.60:5.60:5.60:20111:Lab. de Programação II:110210395
4.40:5.20:0.00:3.50:4.00:20121:Lab. de Estruturas de Dados e Algoritmos:110210395
7.60:7.80:8.20:-1.00:7.90:20122:Lab. de Estruturas de Dados e Algoritmos:110210395
0.50:0.50:0.00:-1.00:0.30:20111:Álgebra Vetorial e Geometria Analítica:110210396
4.00:7.50:6.00:-1.00:3.50:20112:Economia:110210396
0.80:3.00:2.00:-1.00:2.00:20111:Programação I:110210396
3.90:3.80:2.70:-1.00:2.70:20112:Programação I:110210396
0.80:3.00:2.00:-1.00:1.80:20111:Lab. de Programação I:110210396
3.90:3.80:2.70:-1.00:2.70:20112:Lab. de Programação I:110210396
6.90:3.10:7.40:3.80:5.00:20111:Introdução à Computação:110210396
8.00:0.00:7.50:-1.00:3.10:20111:Relações Humanas:110210396
7.00:7.00:8.00:-1.00:7.30:20112:Relações Humanas:110210396
3.50:7.00:2.00:7.00:5.30:20111:Cálculo Diferencial e Integral II:110210397
5.50:5.60:5.00:4.00:5.00:20122:Paradigmas de Linguagem de Programação:110210397
6.10:7.30:10.00:-1.00:7.00:20122:Lógica Matemática:110210397
5.50:5.30:4.50:6.00:5.50:20111:Fundamentos de Física Clássica:110210397
7.65:8.90:8.55:-1.00:8.00:20112:Lab. de Estruturas de Dados e Algoritmos:110210397
6.30:5.90:8.80:-1.00:7.00:20122:Banco de Dados I:110210397
8.50:8.00:8.30:-1.00:8.30:20122:Informática e Sociedade:110210397
6.30:9.50:9.20:-1.00:8.30:20112:Fundamentos de Física Moderna:110210397
8.00:8.00:7.90:-1.00:8.00:20121:Sistemas de Informação I:110210397
8.40:8.40:8.40:-1.00:8.40:20111:Programação II:110210397
6.50:6.50:1.00:5.50:5.00:20121:Álgebra Linear:110210397
5.50:10.00:7.80:-1.00:7.80:20111:Teoria dos Grafos:110210397
7.55:8.15:8.40:-1.00:7.90:20111:Lab. de Programação II:110210397
6.50:8.40:8.05:-1.00:7.30:20112:Estruturas de Dados e Algoritmos:110210397
6.80:4.70:5.80:4.40:5.30:20121:Organização e Arquitetura de Computadores:110210397
10.00:10.00:8.50:-1.00:9.50:20121:Lab. de Organização e Arquitetura de Computadores:110210397
6.00:6.50:2.00:1.00:3.30:20121:Probabilidade e Estatística:110210397
7.00:4.00:7.50:6.50:6.10:20122:Probabilidade e Estatística:110210397
5.70:0.80:3.00:-1.00:3.20:20112:Probabilidade e Estatística:110210397
6.60:5.60:0.70:7.00:5.40:20121:Teoria da Computação:110210397
7.50:7.50:0.00:-1.00:7.50:20112:BASQUETEBOL - MASC:110210397
3.60:4.60:7.50:4.60:5.00:20112:Gerência da Informação:110210397
7.00:7.00:7.00:-1.00:7.00:20122:Direito e Cidadania:110210397
5.90:5.10:5.50:4.20:5.00:20111:Matemática Discreta:110210397
7.00:8.50:9.00:-1.00:8.20:20121:Inglês:110210390
5.50:4.50:3.60:6.00:5.00:20112:Estruturas de Dados e Algoritmos:110210390
8.50:8.00:8.30:-1.00:8.30:20122:Informática e Sociedade:110210390
