616,7.40
921,7.57,7.88,7.76,7.95
929,5.18,5.20,4.89
1012,6.59,6.32
1015,8.45,7.89,8.00
1017,6.59
1018,5.32,5.97
1123,8.15
1224,3.62
5275,7.23,6.94,7.37,7.59
6218,5.89,7.00,6.82,6.82
6283,8.42
7123,8.96
7180,8.43
7258,9.03,8.74
7262,7.89,8.34,8.49,8.57
7268,4.18,5.62,5.37,5.78
7293,6.65,7.14,6.81,6.90
8149,8.14,7.92
8179,5.46,6.37,5.74
8196,8.14,8.42,8.41
9111,7.26,7.34,7.41,7.27
9131,4.45,5.16,5.14
9147,7.80,7.31,7.50,7.30
9151,6.97,7.94,7.42,8.03
9165,5.10,5.67
9188,6.99,7.09,6.92,6.88
9230,6.00
9241,5.62,4.79
9284,2.13
9289,8.43,8.44,8.24
10115,4.80,4.27
10135,7.45,5.66,5.13,4.74
10144,5.57,6.36,6.00,6.04
10190,4.00,5.90,5.55,6.14
10195,7.25,7.46,7.77
10197,8.07,6.57,6.53,6.79
10199,4.55,5.28,5.14,5.29
10212,6.77,6.52,6.85,6.53
10238,8.07,8.43,8.43,8.59
10242,6.48,6.13,6.62,6.39
10243,4.74,4.97,5.61,5.95
10250,7.55,4.84,4.73,4.83
10252,3.75,3.68
10257,4.77,6.24,6.11,6.57
10259,1.30,4.17
10271,6.63,5.71
10274,1.99,2.72
11134,8.68,8.00,8.19,8.10
11137,7.76,6.74,6.51,6.76
11146,3.22,4.27,3.79
11155,5.88,5.44,5.30,4.94
11161,4.50,3.99
11167,7.48,6.28,5.68,6.03
11191,8.92,6.83,7.31,7.33
11192,2.00,4.03,5.77,4.20
11210,5.94,6.40,5.82
11225,6.91,6.33,6.69
11233,8.21
11240,5.55,3.95,5.25
11254,5.91,6.73,6.03
11266,4.16,7.43
11282,4.33,4.31
11285,6.92,7.43,7.01
12113,3.98,4.90
12124,5.97,5.96
12126,6.74,6.78
12136,4.97,5.86
12139,6.68,5.63
12145,5.40,2.70
12164,7.67,7.20
12169,6.98,5.86
12173,6.75,6.71
12177,6.20,6.53
12178,1.90
12181,6.66,6.65
12194,2.62,2.95
12214,5.34
12216,2.00
12219,1.80
12220,6.30
12221,3.17
12222,2.12
12227,6.58
12228,4.90
12229,7.93
12232,5.15
12248,6.70
12253,5.70
12256,4.85
12260,5.54
12270,9.10
12272,4.16
12276,6.20
12286,6.28
12287,3.94
12298,3.47
41511,7.45
42451,5.80,6.62,6.56
51188,7.36,7.73
52297,6.08
52307,6.74,6.17,6.54,6.37
52788,5.74
61104,6.05,6.58
61471,7.20,7.74
61742,0.00
62140,6.27,6.48,6.60
62210,8.10,8.33
62211,7.19,7.26,7.28
62239,7.93
62336,9.25
62414,7.50
62496,7.92,7.81,7.73
62523,7.68,7.87
62541,8.10,8.14
62557,7.70,7.44,7.53
62634,8.50
62646,6.48
62778,7.39
71128,8.09,8.28
71136,3.50
71154,7.84,8.00
71174,7.43,8.61
71229,7.97,7.87
71369,6.38,6.96
71383,8.29,8.42
71418,8.44
71488,8.45,8.65
71498,6.67,6.25
71521,8.00,8.19
71526,8.64
71581,6.45,7.34,7.25
71632,7.71,7.52
71643,8.50
71694,8.20
71696,7.06,6.85,7.25
71728,9.16
72108,7.73,7.84
72158,8.74,8.68
72196,6.71,7.22,7.08,7.51
72247,6.82,8.07,7.82,7.88
72340,3.67
72405,8.60,8.45
72457,7.78
72567,7.06,6.70
72662,7.98,8.41,8.53
72681,7.53,8.10,8.17,8.14
72724,4.26,4.98,4.57
72727,8.58,8.55,8.69
72745,8.02,7.73
72756,6.15,7.31,6.91,7.20
81125,9.40,9.44,9.37
81161,8.72,8.49,8.78
81165,8.50,8.24,8.44
81169,0.00
81203,8.22,8.15,8.24
81205,9.37,9.24,8.99
81217,8.70,8.88,8.76
81298,7.72,8.16,8.20
81367,8.41,8.11
81375,9.08,8.90,9.00
81401,8.83,8.61,8.65
81425,8.28,8.57,8.62
81503,8.42,8.56,8.67
81506,7.85,8.11,7.70,8.09
81507,8.68,8.62,8.78
81524,8.47,8.62,8.73
81552,8.90,8.61,8.62
81565,8.16,8.35,8.25
81575,7.53,7.62,7.82,7.70
81589,7.06,7.61,7.38,7.70
81599,8.00,8.42,8.24
81618,8.70,8.97,9.12
81622,5.04,5.29,4.89,5.21
81625,7.58,8.11,8.28
81698,8.47,8.25,8.49
81704,7.92,7.96,8.27
82121,7.45,7.57,7.37
82126,7.42
