"","MEDIA.1108089","MEDIA.1108090","MEDIA.1109035","MEDIA.1109049","MEDIA.1109053","MEDIA.1109103","MEDIA.1109113","MEDIA.1114107","MEDIA.1114114","MEDIA.1305218","MEDIA.1305219","MEDIA.1305220","MEDIA.1307151","MEDIA.1411167","MEDIA.1411168","MEDIA.1411169","MEDIA.1411170","MEDIA.1411171","MEDIA.1411172","MEDIA.1411173","MEDIA.1411174","MEDIA.1411175","MEDIA.1411176","MEDIA.1411177","MEDIA.1411178","MEDIA.1411179","MEDIA.1411180","MEDIA.1411181","MEDIA.1411182","MEDIA.1411183","MEDIA.1411184","MEDIA.1411185","MEDIA.1411186","MEDIA.1411187","MEDIA.1411188","MEDIA.1411189","MEDIA.1411190","MEDIA.1411191","MEDIA.1411192","MEDIA.1411193","MEDIA.1411194","MEDIA.1411195","MEDIA.1411196","MEDIA.1411197"
"MEDIA.1411168",0.443712894838912,0.310601395016795,0.494532324611095,0.4614608843558,0.475942704183114,0.552817297677863,0.555515405441953,0.415745638694413,0.372197831240135,0.319047970173869,0.118216895301948,0.175255667329322,0.335757291230202,0.538828093898604,1,0.23900990243898,0.579627214436673,0.477288225291037,0.509769561264331,0.436112043876611,0.589135533380669,0.382524487188545,0.426547358341412,0.287785472788763,0.490340369367594,0.602815247642127,0.540484032894402,0.735149272895501,0.269548414271839,0.327995954948951,0.369507091361893,0.268928881533939,0.182073767430527,0.522130228417289,0.289716089218213,0.180589612428833,0.431245280453811,0.369407335270276,0.422439476964833,0.438091378281192,0.3933787868793,0.226307962465964,0.418382841906345,0.383190865474775
"MEDIA.1411169",0.160428403983867,0.301190087687181,0.201499216223202,0.394738686141845,0.281704182459728,0.165009632273445,0.420187781539142,0.351579292016758,0.376709992437566,0.103092636730285,0.250474008702789,0.136191273868791,-0.062050282157053,0.268889484323176,0.23900990243898,1,0.401260367015676,0.389859299216014,0.354492340202389,0.478546759515333,0.249170026688203,0.322279721166969,0.0314279414413925,0.24361502863801,0.298712415750048,0.266041549573593,0.285977453560888,-0.0186208879243075,0.373760513309191,0.330352523879422,0.305460968635002,0.232577916013859,0.21820749330791,0.362931287272566,0.316703597995865,0.364130204090409,0.39592816357002,0.305477326958675,0.378744382650053,0.471955859417247,0.318321789225694,0.491436313642768,0.351273663623708,0.269690021613125
"MEDIA.1411170",0.338795075155841,0.304871695865421,0.408985425982473,0.37163592489088,0.383645129198896,0.437180078770496,0.51948195747912,0.323460282176411,0.477495087611886,0.299734729131131,0.239917818905865,0.187651978426778,0.234124135185537,0.449206780866737,0.579627214436673,0.401260367015676,1,0.498181806616697,0.45601814677288,0.468323949279123,0.472537030562454,0.360300637561054,0.187638306715356,0.33057297747109,0.286010298071658,0.433752768294633,0.454390760913676,0.365266913839118,0.339856673223185,0.288582527366336,0.351478975171568,0.341258519413196,0.221074643901735,0.477439635360461,0.299069834870116,0.227061882792238,0.375812462770964,0.351344508322314,0.404807423731757,0.425423664767617,0.345287581367665,0.330394794131917,0.410157306540734,0.351179082051887
"MEDIA.1411171",0.326524519404226,0.362994807571617,0.424473017449173,0.530338156961704,0.545407163954153,0.480468309021385,0.593723963725905,0.5795717411598,0.457222034776582,0.220370997013883,0.228109768836891,0.142775336100796,0.126528721884151,0.461051523490693,0.477288225291037,0.389859299216014,0.498181806616697,1,0.625890801716537,0.591655754931118,0.460999352239162,0.477567000164405,0.276718454753572,0.301786473994517,0.403677312673784,0.546962830170302,0.472760865556324,0.369086272050978,0.400331678137408,0.314612955122208,0.345233822750448,0.192113036160524,0.182743393543429,0.439824640408562,0.350881696174017,0.404683752761581,0.402338344979829,0.345520208996223,0.414127084280077,0.478120449936057,0.439453971727728,0.541414644476944,0.329540508048926,0.347680240256994
"MEDIA.1411172",0.341976457120935,0.304761877586919,0.442450571113895,0.552333980225468,0.5414324285944,0.504421933004525,0.580386173829201,0.614136826295141,0.419571864154591,0.220301177683468,0.110416228391016,0.0458258562866221,0.248325166125881,0.543640899515786,0.509769561264331,0.354492340202389,0.45601814677288,0.625890801716537,1,0.543927104451123,0.510492972736361,0.394707673267582,0.335486466068836,0.282607453856982,0.512146098974896,0.762747139087715,0.565641969179624,0.401322866023588,0.374888440281231,0.239368235199612,0.262806056026959,0.150346295263794,0.0987075015591315,0.471417481296558,0.22579578552911,0.438075914804408,0.442989969968692,0.262764731093106,0.479694827904678,0.435191401285475,0.430752248516114,0.434979435106031,0.25175603865261,0.223288501101046
"MEDIA.1411173",0.342430025394618,0.367752592450275,0.484938400241464,0.587678341982854,0.568984593474402,0.481141484495657,0.548358409589871,0.628369569866922,0.597922708481818,0.308245763713078,0.17385639017904,0.215663074344092,0.353336934407002,0.395413122836642,0.436112043876611,0.478546759515333,0.468323949279123,0.591655754931118,0.543927104451123,1,0.445394833207827,0.557079337261194,0.333948089330201,0.413217812031064,0.511771854309494,0.534890265864664,0.375186044461423,0.380701410523552,0.441812672928541,0.365828926256877,0.330588819421538,0.208586301885932,0.215932975409046,0.486347369601655,0.419888804266818,0.478655934783425,0.443789093502012,0.330428905186653,0.530685022560156,0.546087913040636,0.551379554909683,0.542854980452075,0.414552056861733,0.301091272767857
"MEDIA.1411174",0.429302229881619,0.30732839342105,0.695021526044425,0.507052272709026,0.502018634873866,0.694529134026491,0.622416111296854,0.427619428914675,0.369144903273018,0.400119748832906,0.125412680843831,0.21289620238905,0.533774910536272,0.702381104708867,0.589135533380669,0.249170026688203,0.472537030562454,0.460999352239162,0.510492972736361,0.445394833207827,1,0.390041355371172,0.429295109706958,0.265033167413543,0.455286284542542,0.504299906423624,0.706423836453942,0.503610375720423,0.288851594002567,0.306287726293105,0.257107183028074,0.211940124266355,0.227224887636279,0.409673860662904,0.261783252198927,0.281443014638397,0.314043987228322,0.257154078552479,0.341217763693685,0.38827433737056,0.409322605632,0.369243669498458,0.37404802124813,0.323036787549877
"MEDIA.1411175",0.294228615426755,0.313149093233898,0.287626860839186,0.476235390390181,0.345831179250223,0.337855857467567,0.385014150395057,0.48595002817237,0.517350707949385,0.220714486431938,0.230606344713877,0.203517586870924,0.28492733335005,0.307773311885578,0.382524487188545,0.322279721166969,0.360300637561054,0.477567000164405,0.394707673267582,0.557079337261194,0.390041355371172,1,0.33894878681895,0.325758404382852,0.482886001054232,0.44308012780635,0.30872752358887,0.377342932506394,0.5294436129922,0.330465931989746,0.392809101804477,0.298668861276328,0.203581342672995,0.501734863352327,0.369231017084406,0.413661324541814,0.542466647070665,0.392616007905971,0.485220194256442,0.547325766771936,0.495691838841968,0.409917597279499,0.469996650721066,0.397584391495268
"MEDIA.1411176",0.371629460396456,0.175073793344289,0.419077460512741,0.437066431475594,0.356054290251746,0.476696025048935,0.302301056488911,0.31440590545628,0.262443707373008,0.38905615383721,-0.0631112694647571,0.236329734332042,0.458792775331968,0.269603780379509,0.426547358341412,0.0314279414413925,0.187638306715356,0.276718454753572,0.335486466068836,0.333948089330201,0.429295109706958,0.33894878681895,1,0.247471829099096,0.439752994600817,0.434210735357792,0.259473737873592,0.575624163436496,0.17623159411962,0.191575795913309,0.212260406129718,0.10165807603397,0.0554906770716085,0.19749875196099,0.231533760530543,0.211851679473025,0.23178724261966,0.212202201450022,0.333204982073086,0.22822793293892,0.306226085229875,0.139029645963727,0.188516153752873,0.156905580225028
"MEDIA.1411177",0.1993216871127,0.272303170211688,0.143030972055807,0.239481182320633,0.223035079397862,0.0954767862671718,0.27492220508559,0.287999958134901,0.399288433460227,0.300332608237733,0.187991573728978,0.250904043090024,0.269077030093621,0.23641790130502,0.287785472788763,0.24361502863801,0.33057297747109,0.301786473994517,0.282607453856982,0.413217812031064,0.265033167413543,0.325758404382852,0.247471829099096,1,0.31036610162143,0.382186534949778,0.224692133443537,0.224266455426716,0.284677890508793,0.31799668628862,0.338311977500343,0.172827085635733,0.193090791945618,0.332544852921903,0.325726701725319,0.381866054832214,0.370190236963645,0.338141705097912,0.389494593068068,0.368581061525631,0.380517796468255,0.324743483609606,0.279490347141375,0.222943343524487
"MEDIA.1411178",0.369734671063527,0.311333160881031,0.372888601824076,0.520478706337246,0.412898655752694,0.419489697910733,0.433491465808515,0.536859178913139,0.419351726088495,0.281630412577902,0.11471997665891,0.0817276719196415,0.342486152869216,0.364393481729894,0.490340369367594,0.298712415750048,0.286010298071658,0.403677312673784,0.512146098974896,0.511771854309494,0.455286284542542,0.482886001054232,0.439752994600817,0.31036610162143,1,0.616256916292096,0.360401579742833,0.447836456393323,0.334557441408521,0.335759651547568,0.257747363396165,0.214741788724295,0.148252117247772,0.429461494872741,0.336055068622544,0.332845249409939,0.39965892408408,0.257753731644879,0.41816046784376,0.503567756059964,0.437702183461462,0.353572843617694,0.294171260880769,0.270080288577578
"MEDIA.1411179",0.40720725077775,0.365516842789631,0.464111554107931,0.569882393505659,0.53743562218608,0.527781788531901,0.545375709035579,0.59652781307719,0.434268699474941,0.26723132908788,0.0820004820665421,0.0602125936356535,0.291173815476811,0.480187728318509,0.602815247642127,0.266041549573593,0.433752768294633,0.546962830170302,0.762747139087715,0.534890265864664,0.504299906423624,0.44308012780635,0.434210735357792,0.382186534949778,0.616256916292096,1,0.523128215205066,0.571165032658945,0.348203954268213,0.291589712722566,0.308242930838422,0.232629890152189,0.120172023559606,0.533413388208875,0.302890238788303,0.37109158715131,0.431185280316983,0.308070654324987,0.469246030647481,0.467962339198935,0.407880877415466,0.313178493528597,0.367558356098289,0.271990212277634
"MEDIA.1411180",0.240057013655674,0.158177130221464,0.571999768124118,0.381269370970371,0.405875444990503,0.584727190402815,0.534812544352685,0.380452371795534,0.284213494814016,0.303497044982142,0.137820790294024,0.184963299556038,0.408079078320306,0.947151603949244,0.540484032894402,0.285977453560888,0.454390760913676,0.472760865556324,0.565641969179624,0.375186044461423,0.706423836453942,0.30872752358887,0.259473737873592,0.224692133443537,0.360401579742833,0.523128215205066,1,0.398843210678053,0.28938200418276,0.339767180491005,0.26966797193577,0.264701373267552,0.145323418030042,0.397799284831036,0.237063718655961,0.257826820263095,0.440956504213479,0.269630378034254,0.398665496088892,0.41137075763066,0.418568472197418,0.333715902627872,0.294163419130204,0.287936484001754
"MEDIA.1411181",0.417614649971196,0.187106355997186,0.507198517775093,0.470656628903804,0.467618345937312,0.563886712040434,0.440756617863803,0.311737873445203,0.273603967118852,0.279996024767013,-0.0292732151962837,0.211819650522739,0.432020375099202,0.386409325034534,0.735149272895501,-0.0186208879243075,0.365266913839118,0.369086272050978,0.401322866023588,0.380701410523552,0.503610375720423,0.377342932506394,0.575624163436496,0.224266455426716,0.447836456393323,0.571165032658945,0.398843210678053,1,0.213204350152281,0.275959775674673,0.229857680248695,0.205040000519608,0.284506740631038,0.281181509962671,0.152240729725718,0.0973039427318053,0.317696058633669,0.229637196153704,0.283014627748628,0.35035473232883,0.273254296587974,0.140428551035171,0.222144624821885,0.246821551087821
"MEDIA.1411182",0.218786158449627,0.206771044810218,0.186692708163665,0.312894818606938,0.271450291253624,0.257082811830119,0.332187711793224,0.361035180035164,0.416143667213266,0.0880309239109618,0.189033308485615,0.144691490663029,0.126309781647078,0.279486001126829,0.269548414271839,0.373760513309191,0.339856673223185,0.400331678137408,0.374888440281231,0.441812672928541,0.288851594002567,0.5294436129922,0.17623159411962,0.284677890508793,0.334557441408521,0.348203954268213,0.28938200418276,0.213204350152281,1,0.294817605676244,0.27121844315751,0.309929706015784,0.2781781206191,0.475205663405067,0.236686347743881,0.369764265193762,0.403004512963818,0.270916709059845,0.37330129863853,0.444054246620628,0.405647028422929,0.375385288753932,0.340453556029694,0.313106066271143
"MEDIA.1411183",0.221244651234516,0.179628116020875,0.20057003554628,0.264099722871564,0.196873746936926,0.176050954434566,0.322663946740796,0.2850416740186,0.32932748439907,0.219797672048563,0.133401640917295,0.187541391849684,0.100000020216571,0.366638759160186,0.327995954948951,0.330352523879422,0.288582527366336,0.314612955122208,0.239368235199612,0.365828926256877,0.306287726293105,0.330465931989746,0.191575795913309,0.31799668628862,0.335759651547568,0.291589712722566,0.339767180491005,0.275959775674673,0.294817605676244,1,0.234090186415138,0.391656930893248,0.368345792305591,0.297794749280936,0.35688369506487,0.336217024350679,0.436320947594267,0.231954738629633,0.340057992680895,0.405473494236058,0.332745171509999,0.333211836649676,0.307910360529164,0.317050040269271
"MEDIA.1411184",0.244438417691551,0.182027825263664,0.228406609620581,0.285214794004453,0.195023573805933,0.292203653370586,0.254132500496998,0.338536156776465,0.366066333452676,0.141992709161467,0.16799790779448,0.16181361048936,0.195017460962621,0.292413316021798,0.369507091361893,0.305460968635002,0.351478975171568,0.345233822750448,0.262806056026959,0.330588819421538,0.257107183028074,0.392809101804477,0.212260406129718,0.338311977500343,0.257747363396165,0.308242930838422,0.26966797193577,0.229857680248695,0.27121844315751,0.234090186415138,1,0.218053705190722,0.247663505433494,0.386780168390716,0.297540690608149,0.290298815679752,0.442378393864885,0.997074675652275,0.474932069114182,0.411328006438603,0.416024769953287,0.375197556145609,0.331772870571711,0.306290635149477
"MEDIA.1411185",0.199150790548937,0.185823419723286,0.218555061290585,0.226716616165549,0.124529447494262,0.154878208216028,0.237193954572838,0.167202080510457,0.253967676109034,0.175128149029645,0.125715861461567,0.220664393805896,0.187679426871089,0.233867528693588,0.268928881533939,0.232577916013859,0.341258519413196,0.192113036160524,0.150346295263794,0.208586301885932,0.211940124266355,0.298668861276328,0.10165807603397,0.172827085635733,0.214741788724295,0.232629890152189,0.264701373267552,0.205040000519608,0.309929706015784,0.391656930893248,0.218053705190722,1,0.499156262742373,0.33057580054552,0.301565741452966,0.191006829495389,0.346884353609188,0.219487754236978,0.279640088054048,0.283216310564888,0.262083501076401,0.235031889953168,0.339355927615601,0.419601368020403
"MEDIA.1411186",0.136186257297894,0.0809116344106408,0.178321612361609,0.155752906105936,0.135970475983741,0.123762908528956,0.186550152142553,0.182749824502498,0.297402846028639,0.261740117773721,0.11284279701902,0.229213036989456,0.196971337206315,0.138839418596172,0.182073767430527,0.21820749330791,0.221074643901735,0.182743393543429,0.0987075015591315,0.215932975409046,0.227224887636279,0.203581342672995,0.0554906770716085,0.193090791945618,0.148252117247772,0.120172023559606,0.145323418030042,0.284506740631038,0.2781781206191,0.368345792305591,0.247663505433494,0.499156262742373,1,0.234166483975482,0.308876919196741,0.25368617868964,0.363293675742103,0.25095044586876,0.342926397017183,0.270325998960196,0.311805309823272,0.32894068821112,0.328623648651063,0.348160173561225
"MEDIA.1411187",0.367270516144071,0.461476112244597,0.17719616339012,0.344695070544828,0.314577716885932,0.303463749347756,0.413701971647281,0.411494546491772,0.464406922544096,0.0927182278938992,0.249408933057443,0.161496291005719,0.118699321280283,0.367253604240875,0.522130228417289,0.362931287272566,0.477439635360461,0.439824640408562,0.471417481296558,0.486347369601655,0.409673860662904,0.501734863352327,0.19749875196099,0.332544852921903,0.429461494872741,0.533413388208875,0.397799284831036,0.281181509962671,0.475205663405067,0.297794749280936,0.386780168390716,0.33057580054552,0.234166483975482,1,0.236918285344961,0.369604640048762,0.469618810779724,0.388565927503637,0.500548748936097,0.489804740844561,0.413480309468909,0.273474071610243,0.483204701398832,0.342624132467806
"MEDIA.1411188",0.142583743520624,0.226109037791808,0.41602085155005,0.289784548357765,0.268864563105785,0.322264470348581,0.319865713606731,0.336632621059848,0.371115501858433,0.22962271489867,0.160757593272481,0.223729831073732,0.265686213603335,0.29122871053146,0.289716089218213,0.316703597995865,0.299069834870116,0.350881696174017,0.22579578552911,0.419888804266818,0.261783252198927,0.369231017084406,0.231533760530543,0.325726701725319,0.336055068622544,0.302890238788303,0.237063718655961,0.152240729725718,0.236686347743881,0.35688369506487,0.297540690608149,0.301565741452966,0.308876919196741,0.236918285344961,1,0.331146578053076,0.402763818664088,0.302554783559699,0.320250601092564,0.451511288545456,0.408840083573972,0.373224412349403,0.368473150264707,0.351972845218252
"MEDIA.1411189",0.216154527360891,0.143163997086276,0.318494938359327,0.342477294942301,0.303059191307247,0.3151034664655,0.338698373050271,0.473553171193104,0.525040090492681,0.191430584492561,0.119021681528943,0.130652708439526,0.125206091467796,0.286406233270142,0.180589612428833,0.364130204090409,0.227061882792238,0.404683752761581,0.438075914804408,0.478655934783425,0.281443014638397,0.413661324541814,0.211851679473025,0.381866054832214,0.332845249409939,0.37109158715131,0.257826820263095,0.0973039427318053,0.369764265193762,0.336217024350679,0.290298815679752,0.191006829495389,0.25368617868964,0.369604640048762,0.331146578053076,1,0.381310861520175,0.289706594547877,0.47260262578589,0.397945897361599,0.500412963237142,0.394932286004396,0.396756828329082,0.1746581469867
