"disciplina" "matricula" "periodo" "competencia" "media"
"Direito e Cidadania" "1081717" "2011.1" "20" "9.8"
"Direito e Cidadania" "108181" "2011.1" "20" "9.8"
"Direito e Cidadania" "1081508" "2011.1" "20" "9.8"
"Direito e Cidadania" "10812" "2011.1" "20" "9.8"
"Direito e Cidadania" "1081233" "2011.1" "20" "9.8"
"Direito e Cidadania" "1081232" "2011.1" "20" "9.8"
"Direito e Cidadania" "108180" "2011.1" "20" "9.8"
"Direito e Cidadania" "1081501" "2011.1" "20" "9.8"
"Direito e Cidadania" "1082324" "2011.2" "30" "9"
"Direito e Cidadania" "1082212" "2011.1" "20" "9.8"
"Direito e Cidadania" "1091166" "2011.1" "20" "9.8"
"Direito e Cidadania" "1091372" "2011.2" "40" "8.5"
"Direito e Cidadania" "1092765" "2011.2" "40" "8.5"
"Direito e Cidadania" "1102400" "2012.1" "90" "7"
"Direito e Cidadania" "1102412" "2011.1" "20" "9.8"
"Direito e Cidadania" "1111504" "2011.1" "20" "9.8"
"Direito e Cidadania" "1112261" "2011.2" "10" "9.7"
"Direito e Cidadania" "1121682" "2012.1" "40" "8.8"
"Direito e Cidadania" "1081684" "2011.1" "20" "9.8"
"Direito e Cidadania" "1102551" "2011.1" "20" "9.8"
"Direito e Cidadania" "1102378" "2011.1" "20" "9.8"
"Direito e Cidadania" "1102580" "2011.2" "0" "10"
"Direito e Cidadania" "1121404" "2012.1" "30" "9"
"Direito e Cidadania" "1092540" "2011.1" "20" "9.8"
"Direito e Cidadania" "1102538" "2011.1" "20" "9.8"
"Direito e Cidadania" "110222" "2012.2" "40" "9.3"
"Direito e Cidadania" "1102129" "2012.1" "20" "9.2"
"Direito e Cidadania" "1102663" "2011.1" "20" "9.8"
"Direito e Cidadania" "1102118" "2012.1" "60" "8.3"
"Direito e Cidadania" "1102290" "2012.1" "30" "9"
"Direito e Cidadania" "1112621" "2011.2" "10" "9.7"
"Direito e Cidadania" "1062231" "2011.1" "20" "9.8"
"Direito e Cidadania" "1092143" "2011.1" "20" "9.8"
"Direito e Cidadania" "1092687" "2011.2" "50" "8.3"
"Direito e Cidadania" "1101617" "2011.1" "20" "9.8"
"Direito e Cidadania" "1101689" "2011.1" "20" "9.8"
"Direito e Cidadania" "1111240" "2011.1" "20" "9.8"
"Direito e Cidadania" "1111709" "2011.1" "0" "10"
"Direito e Cidadania" "1112376" "2012.2" "0" "10"
"Direito e Cidadania" "1112586" "2012.1" "90" "7"
"Direito e Cidadania" "1121728" "2012.1" "10" "9.5"
"Direito e Cidadania" "1122380" "2012.2" "60" "9"
"Direito e Cidadania" "1122373" "2012.2" "60" "9"
"Economia" "1071213" "2011.1" "20" "8.3"
"Economia" "1072552" "2011.2" "30" "8.1"
"Economia" "1081312" "2012.2" "10" "8.5"
"Economia" "1081634" "2011.1" "20" "8"
"Economia" "1091395" "2011.1" "30" "7.5"
"Economia" "109174" "2011.1" "50" "7"
"Economia" "1091169" "2011.2" "70" "5.3"
"Economia" "1092119" "2011.1" "30" "7.5"
"Economia" "1092235" "2011.1" "20" "8"
"Economia" "1092752" "2011.1" "60" "5.6"
"Economia" "1092427" "2011.1" "10" "8.4"
"Economia" "1092405" "2011.1" "20" "8"
"Economia" "1111406" "2012.1" "20" "7.5"
"Economia" "1112201" "2012.2" "60" "4.3"
"Economia" "1112207" "2012.2" "70" "4.1"
"Economia" "1112203" "2012.1" "40" "5.9"
"Economia" "112176" "2012.2" "10" "7.8"
"Economia" "1121117" "2012.2" "20" "7"
"Economia" "1122468" "2012.2" "0" "8.7"
"Economia" "1092417" "2011.1" "80" "2.5"
"Economia" "1092417" "2011.2" "90" "3.2"
"Economia" "1101573" "2011.2" "60" "5.5"
"Economia" "1101515" "2011.1" "20" "8.3"
"Economia" "1101770" "2011.2" "70" "5.1"
"Economia" "1101598" "2012.2" "20" "7.5"
"Economia" "1102467" "2012.1" "40" "7"
"Economia" "1102455" "2012.1" "10" "9.3"
"Economia" "1102159" "2012.2" "80" "3.7"
"Economia" "1111209" "2012.2" "30" "6.5"
"Economia" "1121542" "2012.2" "40" "5.4"
"Economia" "1121742" "2012.2" "50" "5.3"
"Economia" "112163" "2012.2" "90" "2.4"
"Economia" "1121718" "2012.2" "50" "5.2"
"Economia" "1122291" "2012.2" "50" "5.1"
"Economia" "1092498" "2011.1" "30" "7.5"
"Economia" "1092217" "2011.1" "90" "2"
"Economia" "110143" "2011.2" "70" "5.3"
"Economia" "1101496" "2011.1" "70" "5"
"Economia" "1102546" "2011.2" "40" "7.2"
"Economia" "110249" "2011.2" "80" "3.5"
"Economia" "1102744" "2012.1" "70" "2.5"
"Economia" "1112489" "2012.2" "100" "0"
"Economia" "111291" "2012.2" "80" "2.7"
"Economia" "1112408" "2012.1" "80" "0.8"
"Economia" "1112170" "2012.1" "70" "2.5"
"Economia" "1112163" "2012.1" "60" "3.3"
"Economia" "1121513" "2012.2" "80" "3.8"
"Economia" "1121247" "2012.2" "60" "5"
"Economia" "112133" "2012.2" "70" "4.2"
"Economia" "1121298" "2012.1" "60" "5.3"
"Economia" "112235" "2012.2" "40" "5.6"
"Economia" "1082444" "2011.1" "50" "7"
"Economia" "1091699" "2011.2" "50" "7"
"Economia" "10914" "2011.2" "50" "6.4"
"Economia" "1101392" "2012.2" "20" "7.2"
"Economia" "1052306" "2012.1" "40" "7"
"Economia" "1071773" "2011.1" "0" "8.5"
"Economia" "1072532" "2011.2" "30" "8.1"
"Economia" "1072702" "2012.2" "0" "9"
"Economia" "1072422" "2011.2" "10" "8.8"
"Economia" "1072547" "2011.1" "20" "8.3"
"Economia" "1081356" "2011.2" "0" "9.3"
"Economia" "108181" "2011.2" "10" "9"
"Economia" "1081279" "2012.1" "30" "7.2"
"Economia" "10812" "2011.2" "30" "8.4"
"Economia" "1081743" "2011.2" "40" "7.2"
"Economia" "1081232" "2011.2" "10" "9"
"Economia" "1081501" "2011.2" "20" "8.6"
"Economia" "1082541" "2012.1" "0" "9.5"
"Economia" "111164" "2011.2" "60" "5.5"
"Economia" "1091372" "2011.1" "40" "7.3"
"Economia" "1092765" "2011.2" "60" "5.5"
"Economia" "1092107" "2012.1" "90" "0.5"
"Economia" "1112261" "2012.2" "30" "6.6"
"Economia" "1072623" "2011.1" "20" "8"
"Economia" "1092604" "2011.1" "70" "5"
"Economia" "1092734" "2011.1" "80" "2.8"
"Economia" "1092759" "2011.1" "80" "2.5"
"Economia" "1112626" "2012.1" "50" "5.8"
"Economia" "1112574" "2012.1" "10" "9"
"Economia" "1111645" "2011.2" "90" "3.3"
"Economia" "1111559" "2011.1" "20" "8"
"Economia" "1111627" "2012.2" "90" "2.6"
"Economia" "1112713" "2012.1" "90" "0"
"Economia" "1121155" "2012.1" "0" "9.5"
"Empreendedorismo" "1072552" "2012.1" "80" "7.7"
"Empreendedorismo" "1081347" "2011.1" "50" "9"
"Empreendedorismo" "1082176" "2011.1" "50" "9"
"Empreendedorismo" "1082314" "2011.1" "50" "9"
"Empreendedorismo" "1101236" "2012.1" "50" "8.2"
"Empreendedorismo" "1051730" "2011.1" "0" "9.3"
"Empreendedorismo" "1052306" "2012.1" "50" "8.2"
"Empreendedorismo" "1072414" "2011.1" "50" "9"
"Empreendedorismo" "1072532" "2012.1" "80" "7.7"
"Empreendedorismo" "107219" "2011.1" "50" "9"
"Empreendedorismo" "1081743" "2012.1" "20" "8.8"
"Empreendedorismo" "1081501" "2012.1" "0" "9.3"
"Empreendedorismo" "1082541" "2012.1" "20" "8.8"
"Empreendedorismo" "1082212" "2011.1" "50" "9"
"Empreendedorismo" "1092762" "2011.1" "0" "9.3"
"Empreendedorismo" "110296" "2011.1" "20" "9.2"
"Empreendedorismo" "1111485" "2011.1" "80" "8.8"
"Empreendedorismo" "1062736" "2011.1" "0" "9.3"
"Engenharia de Software I" "1081347" "2011.1" "10" "8.4"
"Engenharia de Software I" "1082624" "2011.2" "80" "7.1"
"Engenharia de Software I" "1082176" "2011.1" "60" "7.1"
"Engenharia de Software I" "1082522" "2011.2" "50" "8.2"
"Engenharia de Software I" "1091451" "2011.1" "30" "7.8"
"Engenharia de Software I" "1092119" "2011.2" "40" "8.6"
"Engenharia de Software I" "1092235" "2011.2" "10" "9.5"
"Engenharia de Software I" "1092427" "2011.2" "0" "9.8"
"Engenharia de Software I" "1092405" "2011.2" "30" "8.7"
"Engenharia de Software I" "1101512" "2011.2" "70" "7.3"
"Engenharia de Software I" "1101771" "2011.1" "80" "6"
"Engenharia de Software I" "1102705" "2012.2" "30" "8.5"
"Engenharia de Software I" "1111137" "2011.1" "50" "7.2"
"Engenharia de Software I" "1111493" "2012.2" "20" "8.8"
"Engenharia de Software I" "108217" "2011.1" "90" "5.5"
"Engenharia de Software I" "1091637" "2011.2" "40" "8.6"
"Engenharia de Software I" "1092640" "2011.1" "10" "8.4"
"Engenharia de Software I" "1092424" "2011.2" "10" "9.2"
"Engenharia de Software I" "1092690" "2011.2" "0" "9.8"
"Engenharia de Software I" "1092153" "2011.1" "0" "9.6"
"Engenharia de Software I" "1101698" "2012.1" "80" "5"
"Engenharia de Software I" "1101667" "2012.1" "0" "9.3"
"Engenharia de Software I" "1101175" "2012.1" "10" "8.3"
"Engenharia de Software I" "1101749" "2012.1" "10" "8.9"
"Engenharia de Software I" "1101657" "2011.2" "60" "7.7"
"Engenharia de Software I" "1101452" "2012.1" "100" "0.5"
"Engenharia de Software I" "1101399" "2012.2" "10" "9.4"
"Engenharia de Software I" "110148" "2011.2" "90" "5.6"
"Engenharia de Software I" "1101151" "2012.1" "20" "8.2"
"Engenharia de Software I" "110158" "2011.2" "90" "7"
"Engenharia de Software I" "1101329" "2012.1" "30" "7.8"
"Engenharia de Software I" "1101794" "2012.1" "10" "8.9"
"Engenharia de Software I" "1101703" "2012.2" "60" "7"
"Engenharia de Software I" "1101216" "2012.1" "100" "0.5"
"Engenharia de Software I" "110167" "2011.2" "40" "8.5"
"Engenharia de Software I" "1101772" "2012.1" "40" "7.4"
"Engenharia de Software I" "110120" "2011.2" "60" "7.7"
"Engenharia de Software I" "1101720" "2012.1" "20" "8.2"
"Engenharia de Software I" "1101407" "2011.2" "20" "8.9"
"Engenharia de Software I" "1101223" "2011.2" "50" "8.3"
"Engenharia de Software I" "1101192" "2012.1" "20" "8.1"
"Engenharia de Software I" "1101787" "2012.1" "90" "2.7"
"Engenharia de Software I" "1101787" "2012.2" "70" "6.8"
"Engenharia de Software I" "1101515" "2012.1" "50" "7"
"Engenharia de Software I" "1101275" "2012.1" "50" "7.3"
"Engenharia de Software I" "1102144" "2012.1" "30" "7.8"
"Engenharia de Software I" "1102677" "2012.2" "10" "9.4"
"Engenharia de Software I" "1102377" "2012.2" "10" "9.1"
"Engenharia de Software I" "1111712" "2012.2" "20" "8.6"
"Engenharia de Software I" "1111397" "2012.2" "40" "8.4"
"Engenharia de Software I" "1111594" "2012.2" "0" "9.5"
"Engenharia de Software I" "1111287" "2012.2" "50" "7.7"
"Engenharia de Software I" "1111600" "2012.1" "70" "5.5"
"Engenharia de Software I" "111247" "2012.1" "30" "7.7"
"Engenharia de Software I" "1071589" "2011.2" "70" "7.6"
"Engenharia de Software I" "1072597" "2012.2" "60" "7.1"
"Engenharia de Software I" "1082563" "2011.1" "10" "9"
"Engenharia de Software I" "108225" "2011.1" "80" "6.1"
"Engenharia de Software I" "1082351" "2011.1" "40" "7.7"
"Engenharia de Software I" "1082125" "2011.1" "50" "7.4"
"Engenharia de Software I" "1082314" "2011.1" "20" "8"
"Engenharia de Software I" "1082104" "2011.1" "30" "7.8"
"Engenharia de Software I" "108212" "2011.1" "50" "7.4"
"Engenharia de Software I" "1091161" "2011.1" "60" "7"
"Engenharia de Software I" "1091683" "2011.1" "50" "7.4"
"Engenharia de Software I" "1091381" "2011.2" "30" "8.8"
"Engenharia de Software I" "1091595" "2011.1" "40" "7.7"
"Engenharia de Software I" "1091543" "2011.1" "30" "7.9"
"Engenharia de Software I" "109187" "2011.1" "20" "8"
"Engenharia de Software I" "109160" "2011.1" "60" "7.1"
"Engenharia de Software I" "1091251" "2011.1" "60" "7"
"Engenharia de Software I" "1091699" "2011.1" "30" "7.9"
"Engenharia de Software I" "1091668" "2011.1" "60" "7"
"Engenharia de Software I" "1091182" "2011.1" "40" "7.5"
"Engenharia de Software I" "1091518" "2011.1" "40" "7.5"
"Engenharia de Software I" "1091114" "2011.2" "30" "8.7"
"Engenharia de Software I" "1091420" "2011.1" "80" "6.1"
"Engenharia de Software I" "1091612" "2011.2" "40" "8.6"
"Engenharia de Software I" "10914" "2011.1" "40" "7.7"
"Engenharia de Software I" "1091269" "2011.1" "20" "8.1"
"Engenharia de Software I" "109151" "2011.1" "60" "7"
"Engenharia de Software I" "1091601" "2011.2" "50" "8.3"
"Engenharia de Software I" "109115" "2011.1" "70" "6.6"
"Engenharia de Software I" "1092343" "2012.1" "50" "7"
"Engenharia de Software I" "109210" "2012.1" "40" "7.4"
"Engenharia de Software I" "1092423" "2011.1" "0" "9.3"
"Engenharia de Software I" "1101392" "2011.2" "60" "7.7"
"Engenharia de Software I" "1101386" "2012.2" "40" "8.3"
"Engenharia de Software I" "1101658" "2011.1" "50" "7.3"
"Engenharia de Software I" "1101334" "2012.1" "50" "6.6"
"Engenharia de Software I" "1101481" "2011.2" "20" "9"
"Engenharia de Software I" "1102473" "2012.1" "0" "9"
"Engenharia de Software I" "1111359" "2011.1" "70" "6.4"
"Engenharia de Software I" "1111124" "2012.1" "50" "7.3"
"Engenharia de Software I" "1111281" "2012.1" "70" "5.4"
"Engenharia de Software I" "1111585" "2011.2" "80" "7.2"
"Engenharia de Software I" "1112625" "2012.1" "40" "7.6"
"Engenharia de Software I" "1112685" "2011.2" "50" "8.3"
"Engenharia de Software I" "1112567" "2012.1" "90" "3.5"
"Engenharia de Software I" "1112567" "2012.2" "80" "6"
"Engenharia de Software I" "1121141" "2012.1" "40" "7.4"
"Engenharia de Software I" "1121746" "2012.1" "20" "8.2"
"Engenharia de Software I" "1121108" "2012.1" "20" "8.1"
"Engenharia de Software I" "1121432" "2012.1" "80" "3.6"
"Engenharia de Software I" "1121432" "2012.2" "80" "5.8"
"Engenharia de Software I" "1121785" "2012.1" "50" "7"
"Engenharia de Software I" "1121615" "2012.1" "60" "6.2"
"Engenharia de Software I" "1122103" "2012.2" "90" "5.5"
"Engenharia de Software I" "1082212" "2011.1" "40" "7.5"
"Engenharia de Software I" "1082768" "2011.1" "60" "7"
"Engenharia de Software I" "1102400" "2012.2" "50" "7.7"
"Engenharia de Software I" "1111531" "2012.1" "60" "6.4"
"Engenharia de Software I" "1111504" "2011.2" "60" "8"
"Engenharia de Software I" "1122310" "2012.2" "90" "5"
"Engenharia de Software I" "1082475" "2011.1" "50" "7.4"
"Engenharia de Software I" "1111375" "2011.1" "70" "6.6"
"Engenharia de Software I" "1081692" "2011.1" "100" "0"
"Engenharia de Software I" "1091756" "2011.1" "80" "6"
"Engenharia de Software I" "1092588" "2011.1" "90" "5.7"
"EQUACOES DIFERENCIAIS" "110245" "2012.2" "0" "7"
"Estagio Integrado" "1081634" "2011.2" "50" "8.5"
"Estagio Integrado" "1092640" "2012.2" "20" "9.5"
"Estagio Integrado" "1092424" "2012.2" "60" "8.5"
"Estagio Integrado" "1092153" "2012.2" "0" "10"
"Estagio Integrado" "1082563" "2011.2" "20" "9"
"Estagio Integrado" "1082444" "2012.2" "0" "10"
"Estagio Integrado" "1082314" "2012.2" "80" "7"
"Estagio Integrado" "1091668" "2012.1" "20" "9"
"Estagio Integrado" "1091438" "2012.2" "40" "9"
"Estagio Integrado" "109115" "2012.2" "80" "7"
"Estagio Integrado" "1071368" "2011.2" "20" "9"
"Estagio Integrado" "1071321" "2011.1" "40" "9.4"
"Estagio Integrado" "1071211" "2011.2" "0" "9.5"
"Estagio Integrado" "1071323" "2011.1" "0" "10"
"Estagio Integrado" "1071355" "2012.1" "0" "9.5"
"Estagio Integrado" "1072670" "2011.1" "0" "10"
"Estagio Integrado" "107219" "2011.1" "80" "8.8"
"Estagio Integrado" "1081401" "2012.2" "40" "9"
"Estagio Integrado" "1081430" "2012.1" "0" "9.5"
"Estagio Integrado" "10812" "2012.1" "20" "9"
"Estagio Integrado" "1081233" "2012.1" "20" "9"
"Estagio Integrado" "10818" "2011.2" "0" "9.5"
"Estagio Integrado" "1081232" "2012.1" "0" "9.5"
"Estagio Integrado" "1081501" "2012.1" "0" "9.5"
"Estagio Integrado" "1082112" "2012.1" "50" "8.5"
"Estagio Integrado" "1082212" "2012.1" "80" "8"
"Estagio Integrado" "1092435" "2011.1" "20" "9.7"
"Estagio Integrado" "1101139" "2011.1" "40" "9.4"
"Estagio Integrado" "111164" "2012.1" "50" "8.5"
"Estagio Integrado" "1112681" "2011.2" "80" "8"
"Estagio Integrado" "1071652" "2011.1" "60" "9.1"
"Estagio Integrado" "1071394" "2011.1" "40" "9.4"
"Estruturas de Dados e Algoritmos" "1072256" "2011.1" "100" "1.3"
"Estruturas de Dados e Algoritmos" "1091395" "2011.1" "70" "3.8"
"Estruturas de Dados e Algoritmos" "1091317" "2011.1" "80" "3.2"
"Estruturas de Dados e Algoritmos" "1091317" "2011.2" "30" "7"
"Estruturas de Dados e Algoritmos" "1091169" "2011.1" "70" "3.3"
"Estruturas de Dados e Algoritmos" "1092257" "2011.1" "70" "5"
"Estruturas de Dados e Algoritmos" "1101512" "2011.1" "70" "5"
"Estruturas de Dados e Algoritmos" "110218" "2011.2" "20" "7.4"
"Estruturas de Dados e Algoritmos" "1102705" "2011.2" "30" "7"
"Estruturas de Dados e Algoritmos" "1102340" "2011.2" "80" "2.6"
"Estruturas de Dados e Algoritmos" "1102340" "2012.1" "20" "8.2"
"Estruturas de Dados e Algoritmos" "1102259" "2012.2" "90" "0.4"
"Estruturas de Dados e Algoritmos" "1111493" "2012.1" "20" "8"
"Estruturas de Dados e Algoritmos" "1111234" "2011.1" "80" "2.9"
"Estruturas de Dados e Algoritmos" "1112172" "2012.2" "20" "7.1"
"Estruturas de Dados e Algoritmos" "1112646" "2012.2" "60" "5.1"
"Estruturas de Dados e Algoritmos" "111286" "2012.2" "20" "7"
"Estruturas de Dados e Algoritmos" "112176" "2012.1" "80" "2.5"
"Estruturas de Dados e Algoritmos" "1121545" "2012.1" "60" "5"
"Estruturas de Dados e Algoritmos" "108217" "2011.1" "50" "5.6"
"Estruturas de Dados e Algoritmos" "1091561" "2011.1" "70" "5"
"Estruturas de Dados e Algoritmos" "1092417" "2011.1" "90" "2.7"
"Estruturas de Dados e Algoritmos" "1092260" "2011.1" "70" "5"
"Estruturas de Dados e Algoritmos" "1092335" "2011.1" "60" "5.1"
"Estruturas de Dados e Algoritmos" "1092352" "2011.1" "90" "2.3"
"Estruturas de Dados e Algoritmos" "1092352" "2011.2" "20" "7.5"
"Estruturas de Dados e Algoritmos" "1101783" "2011.1" "50" "5.8"
"Estruturas de Dados e Algoritmos" "1101698" "2011.1" "70" "5"
"Estruturas de Dados e Algoritmos" "1101667" "2011.2" "0" "8.7"
"Estruturas de Dados e Algoritmos" "1101175" "2011.1" "40" "6.3"
"Estruturas de Dados e Algoritmos" "1101749" "2011.2" "30" "6.6"
"Estruturas de Dados e Algoritmos" "1101657" "2011.1" "10" "8.1"
"Estruturas de Dados e Algoritmos" "1101462" "2011.2" "30" "7"
"Estruturas de Dados e Algoritmos" "1101452" "2011.1" "30" "7.1"
"Estruturas de Dados e Algoritmos" "1101549" "2011.1" "50" "5.6"
"Estruturas de Dados e Algoritmos" "1101145" "2011.2" "30" "7"
"Estruturas de Dados e Algoritmos" "1101263" "2011.1" "60" "5.5"
"Estruturas de Dados e Algoritmos" "1101399" "2011.2" "30" "7"
"Estruturas de Dados e Algoritmos" "1101183" "2011.1" "30" "7.3"
"Estruturas de Dados e Algoritmos" "110148" "2011.1" "30" "7"
"Estruturas de Dados e Algoritmos" "1101243" "2012.1" "90" "1.7"
"Estruturas de Dados e Algoritmos" "1101243" "2012.2" "90" "1.3"
"Estruturas de Dados e Algoritmos" "1101686" "2011.1" "60" "5.4"
"Estruturas de Dados e Algoritmos" "1101320" "2011.2" "50" "5.6"
"Estruturas de Dados e Algoritmos" "1101151" "2011.1" "20" "8"
"Estruturas de Dados e Algoritmos" "110158" "2011.1" "30" "7"
"Estruturas de Dados e Algoritmos" "1101548" "2011.2" "90" "1.6"
"Estruturas de Dados e Algoritmos" "1101548" "2012.1" "60" "4.5"
"Estruturas de Dados e Algoritmos" "1101548" "2012.2" "0" "7.8"
"Estruturas de Dados e Algoritmos" "1101329" "2011.1" "30" "7"
"Estruturas de Dados e Algoritmos" "1101794" "2011.1" "10" "8.2"
"Estruturas de Dados e Algoritmos" "1101691" "2011.1" "20" "7.7"
"Estruturas de Dados e Algoritmos" "1101703" "2011.1" "20" "7.6"
"Estruturas de Dados e Algoritmos" "1101445" "2011.2" "90" "2.3"
"Estruturas de Dados e Algoritmos" "1101216" "2011.1" "30" "7"
"Estruturas de Dados e Algoritmos" "110167" "2011.1" "0" "9.9"
"Estruturas de Dados e Algoritmos" "110177" "2011.2" "80" "3.1"
"Estruturas de Dados e Algoritmos" "1101772" "2011.1" "20" "8"
"Estruturas de Dados e Algoritmos" "110120" "2011.1" "0" "9.7"
"Estruturas de Dados e Algoritmos" "1101720" "2011.1" "20" "8"
"Estruturas de Dados e Algoritmos" "1101407" "2011.1" "30" "7.1"
"Estruturas de Dados e Algoritmos" "1101729" "2011.1" "10" "8.2"
"Estruturas de Dados e Algoritmos" "1101223" "2011.1" "30" "7.1"
"Estruturas de Dados e Algoritmos" "1101573" "2011.1" "70" "5"
"Estruturas de Dados e Algoritmos" "110166" "2011.2" "80" "2.6"
"Estruturas de Dados e Algoritmos" "1101192" "2011.1" "10" "9"
"Estruturas de Dados e Algoritmos" "1101787" "2011.1" "30" "7"
"Estruturas de Dados e Algoritmos" "1101168" "2011.1" "60" "5.1"
"Estruturas de Dados e Algoritmos" "1101515" "2011.2" "0" "8.3"
"Estruturas de Dados e Algoritmos" "1101275" "2011.1" "20" "7.5"
"Estruturas de Dados e Algoritmos" "1101454" "2011.1" "80" "3"
"Estruturas de Dados e Algoritmos" "1101454" "2011.2" "50" "5.7"
"Estruturas de Dados e Algoritmos" "1101770" "2012.1" "100" "0.3"
"Estruturas de Dados e Algoritmos" "1101770" "2012.2" "80" "2.5"
"Estruturas de Dados e Algoritmos" "1101598" "2011.2" "40" "6.5"
"Estruturas de Dados e Algoritmos" "1101374" "2012.1" "50" "5.5"
"Estruturas de Dados e Algoritmos" "1101482" "2011.2" "60" "5.1"
"Estruturas de Dados e Algoritmos" "1102660" "2011.2" "60" "5"
"Estruturas de Dados e Algoritmos" "1102221" "2011.2" "60" "5"
"Estruturas de Dados e Algoritmos" "1102723" "2012.2" "30" "6.4"
"Estruturas de Dados e Algoritmos" "1102643" "2012.2" "80" "2.5"
"Estruturas de Dados e Algoritmos" "1102316" "2012.1" "90" "1.7"
"Estruturas de Dados e Algoritmos" "1102316" "2012.2" "50" "5.4"
"Estruturas de Dados e Algoritmos" "1102115" "2011.2" "10" "7.6"
"Estruturas de Dados e Algoritmos" "1102315" "2011.2" "50" "5.7"
"Estruturas de Dados e Algoritmos" "1102676" "2011.2" "90" "2.1"
"Estruturas de Dados e Algoritmos" "1102676" "2012.1" "80" "3.4"
"Estruturas de Dados e Algoritmos" "1102776" "2011.2" "30" "7.1"
"Estruturas de Dados e Algoritmos" "1102178" "2011.2" "50" "5.3"
"Estruturas de Dados e Algoritmos" "1102219" "2011.2" "40" "6"
"Estruturas de Dados e Algoritmos" "1102467" "2011.2" "60" "5.1"
"Estruturas de Dados e Algoritmos" "1102144" "2011.2" "30" "7"
"Estruturas de Dados e Algoritmos" "1102607" "2011.2" "50" "5.6"
"Estruturas de Dados e Algoritmos" "1102122" "2012.1" "70" "3.6"
"Estruturas de Dados e Algoritmos" "1102122" "2012.2" "20" "6.6"
"Estruturas de Dados e Algoritmos" "1102677" "2011.2" "10" "8.2"
"Estruturas de Dados e Algoritmos" "1102377" "2011.2" "30" "7.1"
"Estruturas de Dados e Algoritmos" "1102655" "2012.2" "70" "3.2"
"Estruturas de Dados e Algoritmos" "110273" "2011.2" "60" "5"
"Estruturas de Dados e Algoritmos" "1102490" "2011.2" "80" "2.6"
"Estruturas de Dados e Algoritmos" "1102644" "2012.2" "100" "0.3"
"Estruturas de Dados e Algoritmos" "1102455" "2011.2" "60" "5"
"Estruturas de Dados e Algoritmos" "110299" "2011.2" "60" "5"
"Estruturas de Dados e Algoritmos" "1102664" "2011.2" "20" "7.3"
"Estruturas de Dados e Algoritmos" "1111390" "2012.1" "40" "7"
"Estruturas de Dados e Algoritmos" "1111739" "2012.2" "30" "6.1"
"Estruturas de Dados e Algoritmos" "111121" "2012.2" "80" "2.6"
"Estruturas de Dados e Algoritmos" "1111479" "2012.1" "0" "9.5"
"Estruturas de Dados e Algoritmos" "1111712" "2012.1" "0" "10"
"Estruturas de Dados e Algoritmos" "1111478" "2012.1" "40" "7"
"Estruturas de Dados e Algoritmos" "1111397" "2012.1" "20" "8"
"Estruturas de Dados e Algoritmos" "1111264" "2012.1" "10" "8.6"
"Estruturas de Dados e Algoritmos" "1111594" "2012.1" "10" "8.8"
"Estruturas de Dados e Algoritmos" "1111140" "2012.1" "10" "8.3"
"Estruturas de Dados e Algoritmos" "1111389" "2012.1" "20" "7.8"
"Estruturas de Dados e Algoritmos" "1111447" "2012.1" "60" "5.1"
"Estruturas de Dados e Algoritmos" "1111587" "2012.1" "40" "7"
"Estruturas de Dados e Algoritmos" "1111495" "2012.1" "30" "7.5"
"Estruturas de Dados e Algoritmos" "1111209" "2012.2" "50" "5.4"
"Estruturas de Dados e Algoritmos" "1111287" "2012.1" "20" "8"
"Estruturas de Dados e Algoritmos" "1111556" "2012.1" "30" "7.4"
"Estruturas de Dados e Algoritmos" "1111600" "2011.1" "50" "6.1"
"Estruturas de Dados e Algoritmos" "1111737" "2012.1" "40" "7.1"
"Estruturas de Dados e Algoritmos" "1111505" "2012.2" "60" "5.1"
"Estruturas de Dados e Algoritmos" "1111116" "2012.1" "40" "7"
"Estruturas de Dados e Algoritmos" "1111571" "2012.1" "40" "7"
"Estruturas de Dados e Algoritmos" "111153" "2012.1" "50" "5.2"
"Estruturas de Dados e Algoritmos" "1111156" "2012.1" "90" "0.6"
"Estruturas de Dados e Algoritmos" "1111592" "2012.1" "40" "6.4"
"Estruturas de Dados e Algoritmos" "1111271" "2012.2" "20" "7.1"
"Estruturas de Dados e Algoritmos" "1111242" "2012.1" "40" "7"
"Estruturas de Dados e Algoritmos" "1111342" "2012.1" "40" "7.3"
"Estruturas de Dados e Algoritmos" "1111249" "2011.2" "80" "2.5"
"Estruturas de Dados e Algoritmos" "1111249" "2012.1" "90" "1.3"
"Estruturas de Dados e Algoritmos" "1111491" "2012.2" "80" "3.1"
"Estruturas de Dados e Algoritmos" "1111791" "2012.1" "40" "7"
"Estruturas de Dados e Algoritmos" "1112466" "2012.2" "20" "7"
"Estruturas de Dados e Algoritmos" "1112544" "2011.2" "40" "6.1"
"Estruturas de Dados e Algoritmos" "111239" "2012.2" "50" "5.6"
"Estruturas de Dados e Algoritmos" "1112333" "2012.1" "50" "5.5"
"Estruturas de Dados e Algoritmos" "1121542" "2012.1" "40" "7"
"Estruturas de Dados e Algoritmos" "1122291" "2012.2" "30" "6.1"
"Estruturas de Dados e Algoritmos" "1101496" "2011.2" "70" "4.1"
"Estruturas de Dados e Algoritmos" "11016" "2011.2" "70" "4.1"
"Estruturas de Dados e Algoritmos" "1102790" "2012.1" "90" "1.1"
"Estruturas de Dados e Algoritmos" "1102790" "2012.2" "10" "7.6"
