"disciplina" "matricula" "periodo" "competencia" "media"
"Compiladores" "108110031" "2011.2" "10" "7.5"
"Compiladores" "108110032" "2011.2" "0" "7.8"
"Compiladores" "108110034" "2011.1" "40" "7.4"
"Compiladores" "108110035" "2011.1" "0" "9.6"
"Compiladores" "108110500" "2011.1" "50" "7.2"
"Compiladores" "108110502" "2011.1" "10" "9"
"Compiladores" "108110604" "2011.1" "50" "7.2"
"Compiladores" "108210003" "2011.1" "30" "7.5"
"Compiladores" "108210200" "2011.1" "20" "7.8"
"Compiladores" "108210204" "2011.1" "30" "7.6"
"Compiladores" "108210206" "2012.1" "0" "8.1"
"Compiladores" "108210284" "2011.2" "20" "7.3"
"Compiladores" "110110093" "2011.1" "70" "5.7"
"Compiladores" "110210045" "2011.1" "50" "6.5"
"Compiladores" "111110122" "2011.1" "90" "2.4"
"Compiladores" "111110122" "2011.2" "60" "6.2"
"Compiladores" "111210419" "2011.2" "90" "1"
"Compiladores" "111210419" "2012.1" "50" "5.8"
"Compiladores" "108210211" "2012.2" "60" "6.4"
"Compiladores" "108110023" "2012.2" "50" "7"
"Compiladores" "104210032" "2012.1" "60" "5.3"
"Compiladores" "107110005" "2011.1" "30" "7.5"
"Compiladores" "107110025" "2011.1" "20" "7.8"
"Compiladores" "107110436" "2011.1" "50" "7"
"Compiladores" "111110902" "2011.2" "100" "0.9"
"Compiladores" "111210090" "2012.1" "20" "6.5"
"Compiladores" "112110935" "2012.1" "80" "5"
"Compiladores" "112210088" "2012.2" "90" "5.1"
"Direito e Cidadania" "108110025" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110501" "2011.1" "20" "9.8"
"Direito e Cidadania" "108210019" "2011.1" "20" "9.8"
"Direito e Cidadania" "108210282" "2011.1" "20" "9.8"
"Direito e Cidadania" "108210353" "2011.2" "20" "9.2"
"Direito e Cidadania" "109110057" "2011.1" "20" "9.8"
"Direito e Cidadania" "109110119" "2011.2" "0" "9.8"
"Direito e Cidadania" "109150028" "2011.2" "0" "10"
"Direito e Cidadania" "110210128" "2012.2" "80" "8"
"Direito e Cidadania" "110210386" "2012.1" "10" "9.5"
"Direito e Cidadania" "110210615" "2012.1" "50" "8.7"
"Direito e Cidadania" "111110074" "2011.2" "40" "8.7"
"Direito e Cidadania" "111150427" "2012.1" "70" "8"
"Direito e Cidadania" "109210034" "2011.2" "70" "7.2"
"Direito e Cidadania" "109210036" "2011.1" "20" "9.8"
"Direito e Cidadania" "109210046" "2011.1" "20" "9.8"
"Direito e Cidadania" "109210286" "2011.2" "0" "10"
"Direito e Cidadania" "110110044" "2012.2" "40" "9.3"
"Direito e Cidadania" "110110049" "2012.1" "50" "8.7"
"Direito e Cidadania" "110110052" "2011.1" "20" "9.8"
"Direito e Cidadania" "110110055" "2011.2" "50" "8.3"
"Direito e Cidadania" "110110058" "2012.2" "70" "8.5"
"Direito e Cidadania" "110110061" "2011.1" "20" "9.8"
"Direito e Cidadania" "110110070" "2011.1" "20" "9.8"
"Direito e Cidadania" "110110085" "2012.2" "90" "7"
"Direito e Cidadania" "110110095" "2011.2" "10" "9.5"
"Direito e Cidadania" "110110104" "2011.1" "20" "9.8"
"Direito e Cidadania" "110110110" "2012.2" "30" "9.5"
"Direito e Cidadania" "110110112" "2011.2" "70" "7"
"Direito e Cidadania" "110110117" "2012.2" "60" "9"
"Direito e Cidadania" "110110121" "2012.1" "60" "8.3"
"Direito e Cidadania" "110110125" "2012.2" "20" "9.7"
"Direito e Cidadania" "110110127" "2012.1" "60" "8.3"
"Direito e Cidadania" "110110129" "2011.2" "10" "9.7"
"Direito e Cidadania" "110110130" "2011.1" "20" "9.8"
"Direito e Cidadania" "110110132" "2012.2" "90" "7"
"Direito e Cidadania" "110110853" "2011.1" "0" "10"
"Direito e Cidadania" "110110973" "2011.2" "30" "8.8"
"Direito e Cidadania" "110150167" "2011.1" "20" "9.8"
"Direito e Cidadania" "110150169" "2012.1" "60" "8.3"
"Direito e Cidadania" "110210044" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210046" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210053" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210065" "2011.2" "60" "7.3"
"Direito e Cidadania" "110210066" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210068" "2012.1" "10" "9.5"
"Direito e Cidadania" "110210072" "2012.1" "40" "8.8"
"Direito e Cidadania" "110210079" "2012.2" "90" "7"
"Direito e Cidadania" "110210080" "2012.1" "10" "9.5"
"Direito e Cidadania" "110210082" "2012.1" "90" "7"
"Direito e Cidadania" "110210083" "2012.2" "70" "8.5"
"Direito e Cidadania" "110210088" "2012.2" "0" "10"
"Direito e Cidadania" "110210092" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210093" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210107" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210117" "2011.2" "0" "10"
"Direito e Cidadania" "110210130" "2012.1" "40" "8.8"
"Direito e Cidadania" "110210380" "2012.1" "10" "9.5"
"Direito e Cidadania" "110210391" "2012.1" "50" "8.5"
"Direito e Cidadania" "110210397" "2012.2" "90" "7"
"Direito e Cidadania" "110210560" "2012.1" "10" "9.5"
"Direito e Cidadania" "111110060" "2012.1" "0" "10"
"Direito e Cidadania" "111110090" "2012.1" "50" "8.7"
"Direito e Cidadania" "111110091" "2012.2" "0" "10"
"Direito e Cidadania" "111110118" "2011.2" "50" "8"
"Direito e Cidadania" "111110127" "2011.2" "90" "2.3"
"Direito e Cidadania" "111110135" "2012.1" "30" "9"
"Direito e Cidadania" "111110139" "2011.2" "20" "9.3"
"Direito e Cidadania" "111110898" "2012.2" "0" "10"
"Direito e Cidadania" "111110900" "2012.2" "60" "9"
"Direito e Cidadania" "111110905" "2012.2" "0" "10"
"Direito e Cidadania" "111110907" "2011.1" "20" "9.8"
"Direito e Cidadania" "111110908" "2011.2" "60" "7.5"
"Direito e Cidadania" "111110911" "2012.2" "0" "10"
"Direito e Cidadania" "111110928" "2012.2" "0" "10"
"Direito e Cidadania" "111110929" "2012.1" "40" "8.8"
"Direito e Cidadania" "111110939" "2011.1" "0" "10"
"Direito e Cidadania" "111150283" "2011.2" "20" "9.3"
"Direito e Cidadania" "111150493" "2011.2" "40" "8.7"
"Direito e Cidadania" "111210416" "2012.1" "10" "9.5"
"Direito e Cidadania" "112150437" "2012.2" "70" "8.5"
"Direito e Cidadania" "109210026" "2011.1" "80" "2.3"
"Direito e Cidadania" "110110098" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210049" "2011.2" "80" "2.5"
"Direito e Cidadania" "110210096" "2011.2" "100" "1.3"
"Direito e Cidadania" "110210103" "2011.2" "90" "2"
"Direito e Cidadania" "110210108" "2012.1" "30" "9"
"Direito e Cidadania" "110210111" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210113" "2011.2" "0" "10"
"Direito e Cidadania" "110210115" "2012.1" "30" "9"
"Direito e Cidadania" "110210382" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210384" "2012.1" "80" "7.8"
"Direito e Cidadania" "110210559" "2011.2" "80" "3.2"
"Direito e Cidadania" "110210613" "2011.1" "60" "8.3"
"Direito e Cidadania" "111110926" "2012.2" "0" "10"
"Direito e Cidadania" "111110938" "2012.2" "0" "10"
"Direito e Cidadania" "111210062" "2012.2" "90" "7"
"Direito e Cidadania" "111210096" "2012.2" "0" "10"
"Direito e Cidadania" "111210415" "2012.1" "90" "7"
"Direito e Cidadania" "111210445" "2012.2" "0" "10"
"Direito e Cidadania" "111210794" "2012.2" "70" "8.5"
"Direito e Cidadania" "112110954" "2012.2" "0" "10"
"Direito e Cidadania" "112150726" "2012.2" "0" "10"
"Direito e Cidadania" "108210022" "2011.2" "0" "10"
"Direito e Cidadania" "108210030" "2011.2" "10" "9.5"
"Direito e Cidadania" "108210039" "2011.2" "20" "9.2"
"Direito e Cidadania" "108210202" "2011.1" "20" "9.8"
"Direito e Cidadania" "108210312" "2011.1" "20" "9.8"
"Direito e Cidadania" "108210334" "2011.1" "20" "9.8"
"Direito e Cidadania" "109110029" "2011.2" "0" "10"
"Direito e Cidadania" "109110062" "2011.2" "100" "1.3"
"Direito e Cidadania" "109110062" "2012.1" "90" "7"
"Direito e Cidadania" "109110063" "2012.2" "60" "9"
"Direito e Cidadania" "109110068" "2011.2" "0" "10"
"Direito e Cidadania" "109110070" "2011.2" "0" "10"
"Direito e Cidadania" "109110073" "2011.2" "40" "8.5"
"Direito e Cidadania" "109110075" "2012.2" "10" "9.8"
"Direito e Cidadania" "109110084" "2011.2" "30" "8.8"
"Direito e Cidadania" "109110085" "2012.2" "0" "10"
"Direito e Cidadania" "109110092" "2012.2" "90" "7"
"Direito e Cidadania" "109110095" "2011.1" "40" "9.7"
"Direito e Cidadania" "109110100" "2011.2" "0" "10"
"Direito e Cidadania" "109110115" "2011.2" "30" "8.8"
"Direito e Cidadania" "109110120" "2012.2" "0" "10"
"Direito e Cidadania" "109110122" "2012.2" "0" "10"
"Direito e Cidadania" "109150001" "2011.2" "0" "10"
"Direito e Cidadania" "109150027" "2011.2" "40" "8.5"
"Direito e Cidadania" "109150038" "2011.2" "0" "10"
"Direito e Cidadania" "109210029" "2011.2" "10" "9.7"
"Direito e Cidadania" "109210300" "2011.2" "30" "9"
"Direito e Cidadania" "110110053" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210114" "2012.1" "60" "8.3"
"Direito e Cidadania" "110210526" "2012.2" "60" "9"
"Direito e Cidadania" "111110079" "2011.1" "20" "9.8"
"Direito e Cidadania" "111110923" "2011.1" "20" "9.8"
"Direito e Cidadania" "111210042" "2011.2" "10" "9.7"
"Direito e Cidadania" "111210066" "2011.2" "50" "8.2"
"Direito e Cidadania" "111210120" "2011.2" "20" "9.3"
"Direito e Cidadania" "107210016" "2012.1" "20" "9.2"
"Direito e Cidadania" "107210032" "2011.2" "10" "9.7"
"Direito e Cidadania" "107210333" "2011.2" "50" "8"
"Direito e Cidadania" "108110001" "2011.2" "30" "8.8"
"Direito e Cidadania" "108110002" "2011.1" "0" "10"
"Direito e Cidadania" "108110003" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110004" "2012.1" "60" "8.3"
"Direito e Cidadania" "108110005" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110009" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110015" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110021" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110028" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110031" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110032" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110500" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110502" "2011.1" "20" "9.8"
"Direito e Cidadania" "108110604" "2011.1" "20" "9.8"
"Direito e Cidadania" "108210003" "2011.2" "30" "9"
"Direito e Cidadania" "108210206" "2011.1" "20" "9.8"
"Direito e Cidadania" "109110079" "2011.1" "20" "9.8"
"Direito e Cidadania" "109110807" "2011.2" "40" "8.5"
"Direito e Cidadania" "109210009" "2011.2" "40" "8.5"
"Direito e Cidadania" "110210047" "2012.1" "90" "7"
"Direito e Cidadania" "110210091" "2011.1" "20" "9.8"
"Direito e Cidadania" "111110086" "2011.1" "20" "9.8"
"Direito e Cidadania" "111210061" "2011.2" "10" "9.7"
"Direito e Cidadania" "112110046" "2012.1" "40" "8.8"
"Direito e Cidadania" "108110023" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210054" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210095" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210388" "2011.2" "0" "10"
"Direito e Cidadania" "112150448" "2012.1" "30" "9"
"Direito e Cidadania" "109210291" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210052" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210105" "2012.2" "40" "9.3"
"Direito e Cidadania" "110210129" "2012.1" "20" "9.2"
"Direito e Cidadania" "110210383" "2011.1" "20" "9.8"
"Direito e Cidadania" "110210395" "2012.1" "60" "8.3"
"Direito e Cidadania" "110210580" "2012.1" "30" "9"
"Direito e Cidadania" "111210090" "2011.2" "10" "9.7"
"Direito e Cidadania" "106210600" "2011.1" "20" "9.8"
"Direito e Cidadania" "109210011" "2011.1" "20" "9.8"
"Direito e Cidadania" "109210290" "2011.2" "50" "8.3"
"Direito e Cidadania" "110110059" "2011.1" "20" "9.8"
"Direito e Cidadania" "110110106" "2011.1" "20" "9.8"
"Direito e Cidadania" "111110109" "2011.1" "20" "9.8"
"Direito e Cidadania" "111110896" "2011.1" "0" "10"
"Direito e Cidadania" "111210064" "2012.2" "0" "10"
"Direito e Cidadania" "111210840" "2012.1" "90" "7"
"Direito e Cidadania" "112110103" "2012.1" "10" "9.5"
"Direito e Cidadania" "112210118" "2012.2" "60" "9"
"Direito e Cidadania" "112210919" "2012.2" "60" "9"
"Economia" "107110017" "2011.1" "20" "8.3"
"Economia" "107210007" "2011.2" "30" "8.1"
"Economia" "108110013" "2012.2" "10" "8.5"
"Economia" "108110501" "2011.1" "20" "8"
"Economia" "109110056" "2011.1" "30" "7.5"
"Economia" "109110057" "2011.1" "50" "7"
"Economia" "109150028" "2011.2" "70" "5.3"
"Economia" "109210019" "2011.1" "30" "7.5"
"Economia" "109210030" "2011.1" "20" "8"
"Economia" "109210051" "2011.1" "60" "5.6"
"Economia" "109210060" "2011.1" "10" "8.4"
"Economia" "109210285" "2011.1" "20" "8"
"Economia" "111110089" "2012.1" "20" "7.5"
"Economia" "111210430" "2012.2" "60" "4.3"
"Economia" "111210660" "2012.2" "70" "4.1"
"Economia" "111210787" "2012.1" "40" "5.9"
"Economia" "112110105" "2012.2" "10" "7.8"
"Economia" "112110919" "2012.2" "20" "7"
"Economia" "112210460" "2012.2" "0" "8.7"
"Economia" "109210032" "2011.1" "80" "2.5"
"Economia" "109210032" "2011.2" "90" "3.2"
"Economia" "110110129" "2011.2" "60" "5.5"
"Economia" "110110853" "2011.1" "20" "8.3"
"Economia" "110110979" "2011.2" "70" "5.1"
"Economia" "110150167" "2012.2" "20" "7.5"
"Economia" "110210078" "2012.1" "40" "7"
"Economia" "110210390" "2012.1" "10" "9.3"
"Economia" "110210392" "2012.2" "80" "3.7"
"Economia" "111110127" "2012.2" "30" "6.5"
"Economia" "112110920" "2012.2" "40" "5.4"
"Economia" "112110952" "2012.2" "50" "5.3"
"Economia" "112110955" "2012.2" "90" "2.4"
"Economia" "112150443" "2012.2" "50" "5.2"
"Economia" "112210433" "2012.2" "50" "5.1"
"Economia" "109210001" "2011.1" "30" "7.5"
"Economia" "109210474" "2011.1" "90" "2"
"Economia" "110110063" "2011.2" "70" "5.3"
"Economia" "110110098" "2011.1" "70" "5"
"Economia" "110210099" "2011.2" "40" "7.2"
"Economia" "110210396" "2011.2" "80" "3.5"
"Economia" "110210557" "2012.1" "70" "2.5"
"Economia" "111210096" "2012.2" "100" "0"
"Economia" "111210405" "2012.2" "80" "2.7"
"Economia" "111210434" "2012.1" "80" "0.8"
"Economia" "111210441" "2012.1" "70" "2.5"
"Economia" "111210952" "2012.1" "60" "3.3"
"Economia" "112110092" "2012.2" "80" "3.8"
"Economia" "112110948" "2012.2" "60" "5"
"Economia" "112150453" "2012.2" "70" "4.2"
"Economia" "112150732" "2012.1" "60" "5.3"
"Economia" "112210795" "2012.2" "40" "5.6"
"Economia" "108210202" "2011.1" "50" "7"
"Economia" "109110074" "2011.2" "50" "7"
"Economia" "109110805" "2011.2" "50" "6.4"
"Economia" "110110045" "2012.2" "20" "7.2"
"Economia" "105210160" "2012.1" "40" "7"
"Economia" "107110014" "2011.1" "0" "8.5"
"Economia" "107210012" "2011.2" "30" "8.1"
"Economia" "107210013" "2012.2" "0" "9"
"Economia" "107210016" "2011.2" "10" "8.8"
"Economia" "107210032" "2011.1" "20" "8.3"
"Economia" "108110005" "2011.2" "0" "9.3"
"Economia" "108110021" "2011.2" "10" "9"
"Economia" "108110024" "2012.1" "30" "7.2"
"Economia" "108110031" "2011.2" "30" "8.4"
"Economia" "108110034" "2011.2" "40" "7.2"
"Economia" "108110500" "2011.2" "10" "9"
"Economia" "108110604" "2011.2" "20" "8.6"
"Economia" "108210204" "2012.1" "0" "9.5"
"Economia" "111110122" "2011.2" "60" "5.5"
"Economia" "109110807" "2011.1" "40" "7.3"
"Economia" "109210009" "2011.2" "60" "5.5"
"Economia" "109210049" "2012.1" "90" "0.5"
"Economia" "111210061" "2012.2" "30" "6.6"
"Economia" "107210017" "2011.1" "20" "8"
"Economia" "109210288" "2011.1" "70" "5"
"Economia" "109210053" "2011.1" "80" "2.8"
"Economia" "109210295" "2011.1" "80" "2.5"
"Economia" "111210406" "2012.1" "50" "5.8"
"Economia" "111250010" "2012.1" "10" "9"
"Economia" "111110124" "2011.2" "90" "3.3"
"Economia" "111110890" "2011.1" "20" "8"
"Economia" "111150430" "2012.2" "90" "2.6"
"Economia" "111210657" "2012.1" "90" "0"
"Economia" "112110875" "2012.1" "0" "9.5"
"Empreendedorismo" "107210007" "2012.1" "80" "7.7"
"Empreendedorismo" "108110025" "2011.1" "50" "9"
"Empreendedorismo" "108210282" "2011.1" "50" "9"
"Empreendedorismo" "108210334" "2011.1" "50" "9"
"Empreendedorismo" "110110123" "2012.1" "50" "8.2"
"Empreendedorismo" "105110107" "2011.1" "0" "9.3"
"Empreendedorismo" "105210160" "2012.1" "50" "8.2"
"Empreendedorismo" "107210009" "2011.1" "50" "9"
"Empreendedorismo" "107210012" "2012.1" "80" "7.7"
"Empreendedorismo" "107210015" "2011.1" "50" "9"
"Empreendedorismo" "108110034" "2012.1" "20" "8.8"
"Empreendedorismo" "108110604" "2012.1" "0" "9.3"
"Empreendedorismo" "108210204" "2012.1" "20" "8.8"
"Empreendedorismo" "108210206" "2011.1" "50" "9"
"Empreendedorismo" "109210282" "2011.1" "0" "9.3"
"Empreendedorismo" "110210045" "2011.1" "20" "9.2"
"Empreendedorismo" "111110914" "2011.1" "80" "8.8"
"Empreendedorismo" "106210147" "2011.1" "0" "9.3"
"Engenharia de Software I" "108110025" "2011.1" "10" "8.4"
"Engenharia de Software I" "108210019" "2011.2" "80" "7.1"
"Engenharia de Software I" "108210282" "2011.1" "60" "7.1"
"Engenharia de Software I" "108210353" "2011.2" "50" "8.2"
"Engenharia de Software I" "109110119" "2011.1" "30" "7.8"
"Engenharia de Software I" "109210019" "2011.2" "40" "8.6"
"Engenharia de Software I" "109210030" "2011.2" "10" "9.5"
"Engenharia de Software I" "109210060" "2011.2" "0" "9.8"
"Engenharia de Software I" "109210285" "2011.2" "30" "8.7"
"Engenharia de Software I" "110110050" "2011.2" "70" "7.3"
"Engenharia de Software I" "110110118" "2011.1" "80" "6"
"Engenharia de Software I" "110210128" "2012.2" "30" "8.5"
"Engenharia de Software I" "111110074" "2011.1" "50" "7.2"
"Engenharia de Software I" "111110133" "2012.2" "20" "8.8"
"Engenharia de Software I" "108210348" "2011.1" "90" "5.5"
"Engenharia de Software I" "109110089" "2011.2" "40" "8.6"
"Engenharia de Software I" "109210034" "2011.1" "10" "8.4"
"Engenharia de Software I" "109210036" "2011.2" "10" "9.2"
"Engenharia de Software I" "109210065" "2011.2" "0" "9.8"
"Engenharia de Software I" "109210286" "2011.1" "0" "9.6"
"Engenharia de Software I" "110110044" "2012.1" "80" "5"
"Engenharia de Software I" "110110047" "2012.1" "0" "9.3"
"Engenharia de Software I" "110110049" "2012.1" "10" "8.3"
"Engenharia de Software I" "110110052" "2012.1" "10" "8.9"
"Engenharia de Software I" "110110058" "2011.2" "60" "7.7"
"Engenharia de Software I" "110110065" "2012.1" "100" "0.5"
"Engenharia de Software I" "110110073" "2012.2" "10" "9.4"
"Engenharia de Software I" "110110076" "2011.2" "90" "5.6"
"Engenharia de Software I" "110110081" "2012.1" "20" "8.2"
"Engenharia de Software I" "110110085" "2011.2" "90" "7"
"Engenharia de Software I" "110110091" "2012.1" "30" "7.8"
"Engenharia de Software I" "110110094" "2012.1" "10" "8.9"
"Engenharia de Software I" "110110096" "2012.2" "60" "7"
"Engenharia de Software I" "110110108" "2012.1" "100" "0.5"
"Engenharia de Software I" "110110110" "2011.2" "40" "8.5"
"Engenharia de Software I" "110110114" "2012.1" "40" "7.4"
"Engenharia de Software I" "110110116" "2011.2" "60" "7.7"
"Engenharia de Software I" "110110117" "2012.1" "20" "8.2"
"Engenharia de Software I" "110110121" "2011.2" "20" "8.9"
"Engenharia de Software I" "110110127" "2011.2" "50" "8.3"
"Engenharia de Software I" "110110132" "2012.1" "20" "8.1"
"Engenharia de Software I" "110110848" "2012.1" "90" "2.7"
"Engenharia de Software I" "110110848" "2012.2" "70" "6.8"
"Engenharia de Software I" "110110853" "2012.1" "50" "7"
"Engenharia de Software I" "110110973" "2012.1" "50" "7.3"
"Engenharia de Software I" "110210079" "2012.1" "30" "7.8"
"Engenharia de Software I" "110210083" "2012.2" "10" "9.4"
"Engenharia de Software I" "110210088" "2012.2" "10" "9.1"
"Engenharia de Software I" "111110076" "2012.2" "20" "8.6"
"Engenharia de Software I" "111110083" "2012.2" "40" "8.4"
"Engenharia de Software I" "111110092" "2012.2" "0" "9.5"
"Engenharia de Software I" "111110128" "2012.2" "50" "7.7"
"Engenharia de Software I" "111110139" "2012.1" "70" "5.5"
"Engenharia de Software I" "111210429" "2012.1" "30" "7.7"
"Engenharia de Software I" "107110032" "2011.2" "70" "7.6"
"Engenharia de Software I" "107210224" "2012.2" "60" "7.1"
"Engenharia de Software I" "108210004" "2011.1" "10" "9"
"Engenharia de Software I" "108210030" "2011.1" "80" "6.1"
"Engenharia de Software I" "108210039" "2011.1" "40" "7.7"
"Engenharia de Software I" "108210312" "2011.1" "50" "7.4"
"Engenharia de Software I" "108210334" "2011.1" "20" "8"
"Engenharia de Software I" "108210351" "2011.1" "30" "7.8"
"Engenharia de Software I" "108210354" "2011.1" "50" "7.4"
"Engenharia de Software I" "109110029" "2011.1" "60" "7"
"Engenharia de Software I" "109110054" "2011.1" "50" "7.4"
"Engenharia de Software I" "109110063" "2011.2" "30" "8.8"
"Engenharia de Software I" "109110065" "2011.1" "40" "7.7"
"Engenharia de Software I" "109110066" "2011.1" "30" "7.9"
"Engenharia de Software I" "109110068" "2011.1" "20" "8"
"Engenharia de Software I" "109110070" "2011.1" "60" "7.1"
"Engenharia de Software I" "109110073" "2011.1" "60" "7"
"Engenharia de Software I" "109110074" "2011.1" "30" "7.9"
"Engenharia de Software I" "109110084" "2011.1" "60" "7"
"Engenharia de Software I" "109110085" "2011.1" "40" "7.5"
"Engenharia de Software I" "109110092" "2011.1" "40" "7.5"
"Engenharia de Software I" "109110108" "2011.2" "30" "8.7"
"Engenharia de Software I" "109110115" "2011.1" "80" "6.1"
"Engenharia de Software I" "109110120" "2011.2" "40" "8.6"
"Engenharia de Software I" "109110805" "2011.1" "40" "7.7"
"Engenharia de Software I" "109110808" "2011.1" "20" "8.1"
"Engenharia de Software I" "109150001" "2011.1" "60" "7"
"Engenharia de Software I" "109150027" "2011.2" "50" "8.3"
"Engenharia de Software I" "109150038" "2011.1" "70" "6.6"
"Engenharia de Software I" "109210029" "2012.1" "50" "7"
"Engenharia de Software I" "109210057" "2012.1" "40" "7.4"
"Engenharia de Software I" "109210300" "2011.1" "0" "9.3"
"Engenharia de Software I" "110110045" "2011.2" "60" "7.7"
"Engenharia de Software I" "110110053" "2012.2" "40" "8.3"
"Engenharia de Software I" "110110069" "2011.1" "50" "7.3"
"Engenharia de Software I" "110110087" "2012.1" "50" "6.6"
"Engenharia de Software I" "110110124" "2011.2" "20" "9"
"Engenharia de Software I" "110210526" "2012.1" "0" "9"
"Engenharia de Software I" "111110078" "2011.1" "70" "6.4"
"Engenharia de Software I" "111110079" "2012.1" "50" "7.3"
"Engenharia de Software I" "111110088" "2012.1" "70" "5.4"
"Engenharia de Software I" "111110923" "2011.2" "80" "7.2"
"Engenharia de Software I" "111210066" "2012.1" "40" "7.6"
"Engenharia de Software I" "111210113" "2011.2" "50" "8.3"
"Engenharia de Software I" "111210450" "2012.1" "90" "3.5"
"Engenharia de Software I" "111210450" "2012.2" "80" "6"
"Engenharia de Software I" "112110031" "2012.1" "40" "7.4"
"Engenharia de Software I" "112110037" "2012.1" "20" "8.2"
"Engenharia de Software I" "112110038" "2012.1" "20" "8.1"
"Engenharia de Software I" "112110080" "2012.1" "80" "3.6"
"Engenharia de Software I" "112110080" "2012.2" "80" "5.8"
"Engenharia de Software I" "112110087" "2012.1" "50" "7"
"Engenharia de Software I" "112110951" "2012.1" "60" "6.2"
"Engenharia de Software I" "112210452" "2012.2" "90" "5.5"
"Engenharia de Software I" "108210206" "2011.1" "40" "7.5"
"Engenharia de Software I" "108210211" "2011.1" "60" "7"
"Engenharia de Software I" "110210047" "2012.2" "50" "7.7"
"Engenharia de Software I" "111110073" "2012.1" "60" "6.4"
"Engenharia de Software I" "111110086" "2011.2" "60" "8"
"Engenharia de Software I" "112210115" "2012.2" "90" "5"
"Engenharia de Software I" "108210205" "2011.1" "50" "7.4"
"Engenharia de Software I" "111110893" "2011.1" "70" "6.6"
"Engenharia de Software I" "108110498" "2011.1" "100" "0"
"Engenharia de Software I" "109110061" "2011.1" "80" "6"
"Engenharia de Software I" "109210013" "2011.1" "90" "5.7"
"EQUACOES DIFERENCIAIS" "110210560" "2012.2" "0" "7"
"Estagio Integrado" "108110501" "2011.2" "50" "8.5"
"Estagio Integrado" "109210034" "2012.2" "20" "9.5"
"Estagio Integrado" "109210036" "2012.2" "60" "8.5"
"Estagio Integrado" "109210286" "2012.2" "0" "10"
"Estagio Integrado" "108210004" "2011.2" "20" "9"
"Estagio Integrado" "108210202" "2012.2" "0" "10"
"Estagio Integrado" "108210334" "2012.2" "80" "7"
"Estagio Integrado" "109110084" "2012.1" "20" "9"
"Estagio Integrado" "109110100" "2012.2" "40" "9"
"Estagio Integrado" "109150038" "2012.2" "80" "7"
"Estagio Integrado" "107110001" "2011.2" "20" "9"
"Estagio Integrado" "107110012" "2011.1" "40" "9.4"
"Estagio Integrado" "107110021" "2011.2" "0" "9.5"
"Estagio Integrado" "107110028" "2011.1" "0" "10"
"Estagio Integrado" "107110434" "2012.1" "0" "9.5"
"Estagio Integrado" "107210011" "2011.1" "0" "10"
"Estagio Integrado" "107210015" "2011.1" "80" "8.8"
"Estagio Integrado" "108110010" "2012.2" "40" "9"
"Estagio Integrado" "108110018" "2012.1" "0" "9.5"
"Estagio Integrado" "108110031" "2012.1" "20" "9"
"Estagio Integrado" "108110032" "2012.1" "20" "9"
"Estagio Integrado" "108110035" "2011.2" "0" "9.5"
"Estagio Integrado" "108110500" "2012.1" "0" "9.5"
"Estagio Integrado" "108110604" "2012.1" "0" "9.5"
"Estagio Integrado" "108210200" "2012.1" "50" "8.5"
"Estagio Integrado" "108210206" "2012.1" "80" "8"
"Estagio Integrado" "109210015" "2011.1" "20" "9.7"
"Estagio Integrado" "110110093" "2011.1" "40" "9.4"
"Estagio Integrado" "111110122" "2012.1" "50" "8.5"
"Estagio Integrado" "111210419" "2011.2" "80" "8"
"Estagio Integrado" "107110025" "2011.1" "60" "9.1"
"Estagio Integrado" "107110016" "2011.1" "40" "9.4"
"Estruturas de Dados e Algoritmos" "107210037" "2011.1" "100" "1.3"
"Estruturas de Dados e Algoritmos" "109110056" "2011.1" "70" "3.8"
"Estruturas de Dados e Algoritmos" "109110806" "2011.1" "80" "3.2"
"Estruturas de Dados e Algoritmos" "109110806" "2011.2" "30" "7"
"Estruturas de Dados e Algoritmos" "109150028" "2011.1" "70" "3.3"
"Estruturas de Dados e Algoritmos" "109210293" "2011.1" "70" "5"
