"disciplina" "matricula" "periodo" "competencia" "media"
"Calculo Diferencial e Integral I" "1121305" "2012.1" "90" "0.3"
"Calculo Diferencial e Integral I" "1121305" "2012.2" "90" "0.3"
"Calculo Diferencial e Integral I" "1121298" "2012.1" "30" "5.9"
"Calculo Diferencial e Integral I" "1121584" "2012.1" "30" "5.4"
"Calculo Diferencial e Integral I" "1121409" "2012.1" "90" "0.5"
"Calculo Diferencial e Integral I" "1121409" "2012.2" "100" "0.2"
"Calculo Diferencial e Integral I" "1121428" "2012.1" "20" "6.2"
"Calculo Diferencial e Integral I" "1121716" "2012.1" "90" "0.2"
"Calculo Diferencial e Integral I" "1121716" "2012.2" "100" "0"
"Calculo Diferencial e Integral I" "1121567" "2012.1" "60" "3.2"
"Calculo Diferencial e Integral I" "1121496" "2012.1" "50" "3.5"
"Calculo Diferencial e Integral I" "1122166" "2012.2" "20" "6.2"
"Calculo Diferencial e Integral I" "1122115" "2012.2" "60" "2.4"
"Calculo Diferencial e Integral I" "1122142" "2012.2" "10" "7"
"Calculo Diferencial e Integral I" "1122764" "2012.2" "40" "3.7"
"Calculo Diferencial e Integral I" "1122136" "2012.2" "90" "0.4"
"Calculo Diferencial e Integral I" "1122201" "2012.2" "10" "7"
"Calculo Diferencial e Integral I" "1122289" "2012.2" "40" "3.4"
"Calculo Diferencial e Integral I" "1122215" "2012.2" "10" "7"
"Calculo Diferencial e Integral I" "1122223" "2012.2" "60" "2.2"
"Calculo Diferencial e Integral I" "1122537" "2012.2" "30" "5.5"
"Calculo Diferencial e Integral I" "1122369" "2012.2" "80" "1"
"Calculo Diferencial e Integral I" "1122401" "2012.2" "10" "7.2"
"Calculo Diferencial e Integral I" "112279" "2012.2" "20" "6.5"
"Calculo Diferencial e Integral I" "1122495" "2012.2" "10" "7.4"
"Calculo Diferencial e Integral I" "1122381" "2012.2" "90" "0.3"
"Calculo Diferencial e Integral I" "1122638" "2012.2" "30" "5.6"
"Calculo Diferencial e Integral I" "1122693" "2012.2" "80" "1.4"
"Calculo Diferencial e Integral I" "1122438" "2012.2" "90" "0.7"
"Calculo Diferencial e Integral I" "1122237" "2012.2" "10" "7.2"
"Calculo Diferencial e Integral I" "1122753" "2012.2" "90" "0.4"
"Calculo Diferencial e Integral I" "1122544" "2012.2" "70" "1.8"
"Calculo Diferencial e Integral I" "1122313" "2012.2" "70" "1.9"
"Calculo Diferencial e Integral I" "1122148" "2012.2" "10" "7"
"Calculo Diferencial e Integral I" "1122659" "2012.2" "0" "7.6"
"Calculo Diferencial e Integral I" "1122512" "2012.2" "50" "3"
"Calculo Diferencial e Integral I" "1122582" "2012.2" "90" "0.8"
"Calculo Diferencial e Integral I" "1122616" "2012.2" "0" "7.5"
"Calculo Diferencial e Integral I" "1122117" "2012.2" "50" "3.2"
"Calculo Diferencial e Integral I" "112257" "2012.2" "30" "5.8"
"Calculo Diferencial e Integral I" "1122473" "2012.2" "60" "2.7"
"Calculo Diferencial e Integral I" "1122109" "2012.2" "90" "0.7"
"Calculo Diferencial e Integral I" "1122488" "2012.2" "100" "0.2"
"Calculo Diferencial e Integral I" "1122170" "2012.2" "100" "0.2"
"Calculo Diferencial e Integral I" "1122263" "2012.2" "60" "2.5"
"Calculo Diferencial e Integral I" "1122367" "2012.2" "80" "1.2"
"Calculo Diferencial e Integral I" "1122435" "2012.2" "90" "0.5"
"Calculo Diferencial e Integral I" "1122308" "2012.2" "50" "2.8"
"Calculo Diferencial e Integral I" "1122162" "2012.2" "90" "0.7"
"Calculo Diferencial e Integral I" "1122407" "2012.2" "60" "2.5"
"Calculo Diferencial e Integral I" "1122555" "2012.2" "70" "1.9"
"Calculo Diferencial e Integral I" "1122688" "2012.2" "90" "0.4"
"Calculo Diferencial e Integral I" "112274" "2012.2" "0" "7.6"
"Calculo Diferencial e Integral I" "1122283" "2012.2" "80" "1.6"
"Calculo Diferencial e Integral I" "1122501" "2012.2" "20" "6.1"
"Calculo Diferencial e Integral I" "1122411" "2012.2" "40" "4.3"
"Calculo Diferencial e Integral I" "1122617" "2012.2" "40" "3.4"
"Calculo Diferencial e Integral I" "1122795" "2012.2" "40" "3.5"
"Calculo Diferencial e Integral I" "1122614" "2012.2" "20" "6.6"
"Calculo Diferencial e Integral I" "112255" "2012.2" "60" "2.3"
"Calculo Diferencial e Integral I" "112281" "2012.2" "80" "1.4"
"Calculo Diferencial e Integral I" "1122419" "2012.2" "60" "2.2"
"Calculo Diferencial e Integral I" "1122517" "2012.2" "80" "1.5"
"Calculo Diferencial e Integral I" "1122386" "2012.2" "80" "1.1"
"Calculo Diferencial e Integral I" "1122667" "2012.2" "90" "0.3"
"Calculo Diferencial e Integral I" "1122758" "2012.2" "20" "6.3"
"Calculo Diferencial e Integral I" "1122590" "2012.2" "80" "1.2"
"Calculo Diferencial e Integral I" "112249" "2012.2" "20" "6"
"Calculo Diferencial e Integral I" "1122242" "2012.2" "10" "7"
"Calculo Diferencial e Integral I" "1122571" "2012.2" "30" "5.2"
"Calculo Diferencial e Integral I" "1122770" "2012.2" "70" "1.7"
"Calculo Diferencial e Integral I" "112299" "2012.2" "10" "7.3"
"Calculo Diferencial e Integral I" "1122642" "2012.2" "90" "0.3"
"Calculo Diferencial e Integral I" "1122272" "2012.2" "60" "2.5"
"Calculo Diferencial e Integral I" "1102120" "2011.1" "30" "6"
"Calculo Diferencial e Integral I" "1102541" "2011.1" "40" "5"
"Calculo Diferencial e Integral I" "1122357" "2012.2" "40" "3.4"
"Calculo Diferencial e Integral I" "1092110" "2011.1" "50" "3.9"
"Calculo Diferencial e Integral I" "1092362" "2011.1" "60" "2.3"
"Calculo Diferencial e Integral I" "1102253" "2011.1" "60" "2.2"
"Calculo Diferencial e Integral I" "1102253" "2011.2" "40" "4.2"
"Calculo Diferencial e Integral I" "1102253" "2012.1" "70" "2.4"
"Calculo Diferencial e Integral I" "110226" "2011.1" "40" "5"
"Calculo Diferencial e Integral I" "1102561" "2011.1" "40" "5"
"Calculo Diferencial e Integral I" "1102522" "2011.1" "20" "6.5"
"Calculo Diferencial e Integral I" "1102554" "2011.1" "30" "5.4"
"Calculo Diferencial e Integral I" "1102779" "2011.1" "40" "5.3"
"Calculo Diferencial e Integral I" "1111302" "2011.1" "80" "1"
"Calculo Diferencial e Integral I" "111191" "2011.1" "90" "0.8"
"Calculo Diferencial e Integral I" "1112183" "2011.2" "90" "0.5"
"Calculo Diferencial e Integral I" "1112183" "2012.1" "80" "1.3"
"Calculo Diferencial e Integral I" "1112296" "2011.2" "100" "0"
"Calculo Diferencial e Integral I" "1121202" "2012.1" "60" "2.6"
"Calculo Diferencial e Integral I" "112132" "2012.1" "100" "0"
"Calculo Diferencial e Integral I" "1122634" "2012.2" "100" "0.2"
"Calculo Diferencial e Integral I" "1122204" "2012.2" "30" "5.6"
"Calculo Diferencial e Integral I" "1122130" "2012.2" "100" "0.2"
"Calculo Diferencial e Integral I" "112236" "2012.2" "0" "8.1"
"Calculo Diferencial e Integral II" "1091598" "2011.1" "90" "0.2"
"Calculo Diferencial e Integral II" "1091598" "2011.2" "90" "0.7"
"Calculo Diferencial e Integral II" "1092258" "2011.1" "100" "0"
"Calculo Diferencial e Integral II" "1092675" "2011.1" "60" "2.7"
"Calculo Diferencial e Integral II" "1092675" "2011.2" "10" "7"
"Calculo Diferencial e Integral II" "110251" "2011.1" "10" "7"
"Calculo Diferencial e Integral II" "1102454" "2011.1" "30" "5.4"
"Calculo Diferencial e Integral II" "1102538" "2012.2" "70" "1.7"
"Calculo Diferencial e Integral II" "1102147" "2011.1" "80" "1.3"
"Calculo Diferencial e Integral II" "1102147" "2011.2" "90" "0.8"
"Calculo Diferencial e Integral II" "1111225" "2011.1" "20" "6.2"
"Calculo Diferencial e Integral II" "1111519" "2011.2" "10" "7.8"
"Calculo Diferencial e Integral II" "1112337" "2012.2" "40" "3.4"
"Calculo Diferencial e Integral II" "1112783" "2012.1" "80" "1"
"Calculo Diferencial e Integral II" "1112783" "2012.2" "50" "3.3"
"Calculo Diferencial e Integral II" "1112585" "2012.2" "80" "0.9"
"Calculo Diferencial e Integral II" "1091479" "2011.1" "40" "4.2"
"Calculo Diferencial e Integral II" "1091479" "2011.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1092739" "2011.1" "90" "0.3"
"Calculo Diferencial e Integral II" "1092714" "2011.1" "90" "0.8"
"Calculo Diferencial e Integral II" "1092249" "2011.1" "50" "3.3"
"Calculo Diferencial e Integral II" "1092249" "2011.2" "40" "5.2"
"Calculo Diferencial e Integral II" "1101420" "2011.1" "70" "2.2"
"Calculo Diferencial e Integral II" "1101420" "2011.2" "30" "5.4"
"Calculo Diferencial e Integral II" "1101692" "2011.2" "20" "6.9"
"Calculo Diferencial e Integral II" "1101312" "2011.1" "70" "2.5"
"Calculo Diferencial e Integral II" "1101732" "2011.1" "30" "5.2"
"Calculo Diferencial e Integral II" "1101128" "2011.1" "70" "2.3"
"Calculo Diferencial e Integral II" "1101128" "2011.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1101377" "2011.1" "80" "1.3"
"Calculo Diferencial e Integral II" "1101377" "2011.2" "10" "7"
"Calculo Diferencial e Integral II" "1101535" "2011.2" "50" "4"
"Calculo Diferencial e Integral II" "1101535" "2012.1" "40" "3.4"
"Calculo Diferencial e Integral II" "1101535" "2012.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1101708" "2011.1" "30" "5.3"
"Calculo Diferencial e Integral II" "1101254" "2011.1" "70" "2.5"
"Calculo Diferencial e Integral II" "1101254" "2011.2" "10" "7"
"Calculo Diferencial e Integral II" "110147" "2011.1" "80" "1"
"Calculo Diferencial e Integral II" "110147" "2011.2" "50" "3.8"
"Calculo Diferencial e Integral II" "1101774" "2011.1" "70" "2.3"
"Calculo Diferencial e Integral II" "1101774" "2011.2" "40" "5"
"Calculo Diferencial e Integral II" "1101681" "2012.1" "50" "3"
"Calculo Diferencial e Integral II" "1101478" "2011.1" "80" "1.8"
"Calculo Diferencial e Integral II" "1101478" "2011.2" "30" "5.5"
"Calculo Diferencial e Integral II" "1101383" "2011.1" "70" "2.2"
"Calculo Diferencial e Integral II" "1101383" "2011.2" "10" "7"
"Calculo Diferencial e Integral II" "1101104" "2011.1" "80" "1.7"
"Calculo Diferencial e Integral II" "1101104" "2011.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1101651" "2011.1" "30" "5.3"
"Calculo Diferencial e Integral II" "1101447" "2011.1" "20" "5.9"
"Calculo Diferencial e Integral II" "1101450" "2011.1" "50" "3.5"
"Calculo Diferencial e Integral II" "1101450" "2011.2" "20" "6.6"
"Calculo Diferencial e Integral II" "1101545" "2012.2" "50" "3"
"Calculo Diferencial e Integral II" "1101207" "2011.1" "40" "4.2"
"Calculo Diferencial e Integral II" "1101207" "2011.2" "70" "2.5"
"Calculo Diferencial e Integral II" "1101207" "2012.1" "30" "4.2"
"Calculo Diferencial e Integral II" "1101207" "2012.2" "50" "2.8"
"Calculo Diferencial e Integral II" "1101793" "2011.2" "40" "5"
"Calculo Diferencial e Integral II" "1101437" "2011.1" "80" "1.7"
"Calculo Diferencial e Integral II" "1101437" "2011.2" "80" "1.3"
"Calculo Diferencial e Integral II" "1102453" "2011.2" "80" "1.3"
"Calculo Diferencial e Integral II" "1102453" "2012.1" "60" "2.6"
"Calculo Diferencial e Integral II" "1102453" "2012.2" "70" "1.8"
"Calculo Diferencial e Integral II" "1102734" "2012.1" "90" "0.3"
"Calculo Diferencial e Integral II" "1102734" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "1102639" "2011.2" "90" "0.3"
"Calculo Diferencial e Integral II" "1102639" "2012.1" "20" "4.3"
"Calculo Diferencial e Integral II" "1102639" "2012.2" "10" "7.3"
"Calculo Diferencial e Integral II" "1102113" "2012.1" "40" "3.4"
"Calculo Diferencial e Integral II" "1102727" "2011.2" "100" "0"
"Calculo Diferencial e Integral II" "1102727" "2012.1" "90" "0.5"
"Calculo Diferencial e Integral II" "1102727" "2012.2" "90" "0.7"
"Calculo Diferencial e Integral II" "1102605" "2011.1" "60" "3.2"
"Calculo Diferencial e Integral II" "1102605" "2011.2" "30" "5.4"
"Calculo Diferencial e Integral II" "1102262" "2011.1" "50" "3.6"
"Calculo Diferencial e Integral II" "1102262" "2011.2" "40" "5"
"Calculo Diferencial e Integral II" "1102354" "2012.2" "70" "1.8"
"Calculo Diferencial e Integral II" "11027" "2011.1" "40" "4.4"
"Calculo Diferencial e Integral II" "11027" "2011.2" "20" "6.4"
"Calculo Diferencial e Integral II" "1102351" "2011.1" "50" "3.3"
"Calculo Diferencial e Integral II" "1102351" "2011.2" "50" "4.6"
"Calculo Diferencial e Integral II" "1102410" "2011.1" "20" "5.7"
"Calculo Diferencial e Integral II" "110265" "2011.2" "80" "1.3"
"Calculo Diferencial e Integral II" "110265" "2012.1" "40" "3.3"
"Calculo Diferencial e Integral II" "110265" "2012.2" "0" "7.5"
"Calculo Diferencial e Integral II" "1102416" "2011.1" "10" "6.7"
"Calculo Diferencial e Integral II" "1102695" "2011.1" "80" "1"
"Calculo Diferencial e Integral II" "1102695" "2011.2" "70" "2.3"
"Calculo Diferencial e Integral II" "1102695" "2012.1" "50" "3"
"Calculo Diferencial e Integral II" "1102695" "2012.2" "30" "5.3"
"Calculo Diferencial e Integral II" "1102606" "2011.1" "40" "5"
"Calculo Diferencial e Integral II" "1102334" "2011.1" "10" "6.9"
"Calculo Diferencial e Integral II" "1102583" "2011.1" "60" "3"
"Calculo Diferencial e Integral II" "1102583" "2011.2" "30" "5.4"
"Calculo Diferencial e Integral II" "1102572" "2011.2" "70" "1.8"
"Calculo Diferencial e Integral II" "1102572" "2012.1" "10" "5.1"
"Calculo Diferencial e Integral II" "1102547" "2011.1" "30" "5.4"
"Calculo Diferencial e Integral II" "1102711" "2011.2" "90" "0.5"
"Calculo Diferencial e Integral II" "1102711" "2012.1" "50" "3"
"Calculo Diferencial e Integral II" "1102711" "2012.2" "40" "4.2"
"Calculo Diferencial e Integral II" "1102173" "2011.2" "80" "1.2"
"Calculo Diferencial e Integral II" "1102173" "2012.2" "10" "7.3"
"Calculo Diferencial e Integral II" "1102621" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "1102393" "2011.1" "80" "1.8"
"Calculo Diferencial e Integral II" "1102393" "2011.2" "60" "3"
"Calculo Diferencial e Integral II" "1102393" "2012.1" "30" "4"
"Calculo Diferencial e Integral II" "1102393" "2012.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1102741" "2011.1" "60" "2.7"
"Calculo Diferencial e Integral II" "1102741" "2012.2" "30" "5.6"
"Calculo Diferencial e Integral II" "1102718" "2011.2" "70" "2"
"Calculo Diferencial e Integral II" "1102718" "2012.1" "40" "3.7"
"Calculo Diferencial e Integral II" "1102718" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "1102227" "2011.2" "90" "0.3"
"Calculo Diferencial e Integral II" "1102227" "2012.1" "30" "4.1"
"Calculo Diferencial e Integral II" "1102227" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "1102596" "2011.1" "30" "5.3"
"Calculo Diferencial e Integral II" "1102518" "2011.1" "70" "2.3"
"Calculo Diferencial e Integral II" "1102518" "2011.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1111442" "2011.2" "30" "5.4"
"Calculo Diferencial e Integral II" "111159" "2012.1" "30" "4"
"Calculo Diferencial e Integral II" "111159" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "1111394" "2011.2" "0" "9.7"
"Calculo Diferencial e Integral II" "1111540" "2011.2" "0" "9.7"
"Calculo Diferencial e Integral II" "1111122" "2012.1" "40" "3.3"
"Calculo Diferencial e Integral II" "1111122" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "1111632" "2011.2" "0" "8.7"
"Calculo Diferencial e Integral II" "1111615" "2011.2" "10" "7.7"
"Calculo Diferencial e Integral II" "1111579" "2012.2" "60" "2.3"
"Calculo Diferencial e Integral II" "1111745" "2011.2" "10" "8"
"Calculo Diferencial e Integral II" "111177" "2011.2" "10" "7"
"Calculo Diferencial e Integral II" "1111656" "2011.2" "60" "3"
"Calculo Diferencial e Integral II" "1111656" "2012.1" "10" "6.1"
"Calculo Diferencial e Integral II" "1111344" "2012.1" "80" "1.3"
"Calculo Diferencial e Integral II" "1111344" "2012.2" "70" "2"
"Calculo Diferencial e Integral II" "1111189" "2011.2" "20" "6.5"
"Calculo Diferencial e Integral II" "1111412" "2011.2" "10" "7"
"Calculo Diferencial e Integral II" "1111145" "2011.2" "10" "7"
"Calculo Diferencial e Integral II" "1111126" "2011.2" "10" "8"
"Calculo Diferencial e Integral II" "1111629" "2011.2" "40" "5.2"
"Calculo Diferencial e Integral II" "1111653" "2011.1" "30" "5.5"
"Calculo Diferencial e Integral II" "1111265" "2011.2" "30" "5.5"
"Calculo Diferencial e Integral II" "1111776" "2012.1" "50" "2.9"
"Calculo Diferencial e Integral II" "1111776" "2012.2" "50" "3"
"Calculo Diferencial e Integral II" "1111376" "2012.1" "80" "1.3"
"Calculo Diferencial e Integral II" "1111376" "2012.2" "60" "2.5"
"Calculo Diferencial e Integral II" "1111777" "2011.2" "60" "3.3"
"Calculo Diferencial e Integral II" "1111777" "2012.1" "20" "5"
"Calculo Diferencial e Integral II" "1111684" "2011.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1111724" "2012.1" "90" "0.7"
"Calculo Diferencial e Integral II" "1111724" "2012.2" "70" "1.8"
"Calculo Diferencial e Integral II" "1111384" "2011.2" "40" "5.3"
"Calculo Diferencial e Integral II" "1111395" "2012.1" "40" "3.8"
"Calculo Diferencial e Integral II" "1111395" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "1111588" "2011.1" "0" "7.2"
"Calculo Diferencial e Integral II" "1111440" "2012.1" "70" "1.7"
"Calculo Diferencial e Integral II" "1111440" "2012.2" "90" "0.6"
"Calculo Diferencial e Integral II" "1111134" "2011.1" "70" "2"
"Calculo Diferencial e Integral II" "1111134" "2011.2" "40" "5"
"Calculo Diferencial e Integral II" "111188" "2012.1" "90" "0.3"
"Calculo Diferencial e Integral II" "111188" "2012.2" "90" "0.5"
"Calculo Diferencial e Integral II" "111193" "2012.1" "80" "1.3"
"Calculo Diferencial e Integral II" "111193" "2012.2" "100" "0.2"
"Calculo Diferencial e Integral II" "1112468" "2012.2" "70" "1.7"
"Calculo Diferencial e Integral II" "111283" "2012.1" "90" "0.6"
"Calculo Diferencial e Integral II" "111283" "2012.2" "50" "2.8"
"Calculo Diferencial e Integral II" "1112646" "2012.1" "90" "0.7"
"Calculo Diferencial e Integral II" "112111" "2012.2" "20" "6.4"
"Calculo Diferencial e Integral II" "112171" "2012.1" "80" "1"
"Calculo Diferencial e Integral II" "112140" "2012.1" "80" "1.3"
"Calculo Diferencial e Integral II" "1121469" "2012.1" "60" "2.5"
"Calculo Diferencial e Integral II" "1121469" "2012.2" "70" "1.7"
"Calculo Diferencial e Integral II" "1102315" "2011.1" "100" "0"
"Calculo Diferencial e Integral II" "1102315" "2011.2" "100" "0"
"Calculo Diferencial e Integral II" "110230" "2012.1" "40" "3.8"
"Calculo Diferencial e Integral II" "110230" "2012.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1102719" "2012.1" "80" "0.8"
"Calculo Diferencial e Integral II" "1102612" "2012.1" "90" "0.3"
"Calculo Diferencial e Integral II" "111113" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "1111533" "2011.2" "100" "0.2"
"Calculo Diferencial e Integral II" "1111736" "2011.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1111472" "2011.2" "60" "3.3"
"Calculo Diferencial e Integral II" "1111472" "2012.1" "10" "6.4"
"Calculo Diferencial e Integral II" "1111397" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "111160" "2011.2" "0" "8.3"
"Calculo Diferencial e Integral II" "111198" "2011.2" "10" "7"
"Calculo Diferencial e Integral II" "1111504" "2012.1" "70" "1.5"
"Calculo Diferencial e Integral II" "1111504" "2012.2" "100" "0.2"
"Calculo Diferencial e Integral II" "1111434" "2011.1" "90" "0.8"
"Calculo Diferencial e Integral II" "1111434" "2011.2" "40" "5"
"Calculo Diferencial e Integral II" "1111715" "2012.1" "70" "1.5"
"Calculo Diferencial e Integral II" "1111715" "2012.2" "70" "1.6"
"Calculo Diferencial e Integral II" "1111198" "2011.2" "70" "2.8"
"Calculo Diferencial e Integral II" "1111198" "2012.1" "50" "2.8"
"Calculo Diferencial e Integral II" "1111721" "2012.2" "100" "0"
"Calculo Diferencial e Integral II" "1112726" "2012.2" "60" "2.2"
"Calculo Diferencial e Integral II" "1112500" "2012.1" "0" "6.7"
"Calculo Diferencial e Integral II" "1112286" "2012.2" "50" "3.2"
"Calculo Diferencial e Integral II" "1112248" "2012.1" "60" "2.7"
"Calculo Diferencial e Integral II" "1112248" "2012.2" "30" "5.8"
"Calculo Diferencial e Integral II" "1112660" "2012.1" "70" "1.7"
"Calculo Diferencial e Integral II" "1112660" "2012.2" "40" "5.2"
"Calculo Diferencial e Integral II" "111243" "2012.1" "70" "1.6"
"Calculo Diferencial e Integral II" "111225" "2012.1" "20" "5"
"Calculo Diferencial e Integral II" "1112388" "2012.1" "100" "0.2"
"Calculo Diferencial e Integral II" "1112388" "2012.2" "80" "1.3"
"Calculo Diferencial e Integral II" "1112239" "2012.1" "10" "6.6"
"Calculo Diferencial e Integral II" "1112543" "2012.1" "60" "2"
"Calculo Diferencial e Integral II" "1112543" "2012.2" "50" "3.3"
"Calculo Diferencial e Integral II" "1112494" "2012.1" "90" "0.7"
"Calculo Diferencial e Integral II" "1112494" "2012.2" "100" "0"
"Calculo Diferencial e Integral II" "1112456" "2012.2" "80" "1.1"
"Calculo Diferencial e Integral II" "1112448" "2012.1" "20" "4.4"
"Calculo Diferencial e Integral II" "1112448" "2012.2" "20" "5.9"
"Calculo Diferencial e Integral II" "1112549" "2012.1" "20" "5"
"Calculo Diferencial e Integral II" "1112680" "2012.1" "40" "3.3"
"Calculo Diferencial e Integral II" "1112680" "2012.2" "20" "6.4"
"Calculo Diferencial e Integral II" "1112206" "2012.2" "60" "2.3"
"Calculo Diferencial e Integral II" "1112125" "2012.2" "100" "0"
"Calculo Diferencial e Integral II" "1112690" "2012.2" "50" "3"
"Calculo Diferencial e Integral II" "1112180" "2012.2" "90" "0.8"
"Calculo Diferencial e Integral II" "1112256" "2012.1" "50" "2.9"
"Calculo Diferencial e Integral II" "1112256" "2012.2" "10" "7.4"
"Calculo Diferencial e Integral II" "1112235" "2012.2" "100" "0"
"Calculo Diferencial e Integral II" "1121269" "2012.2" "10" "6.7"
"Calculo Diferencial e Integral II" "1121791" "2012.2" "80" "1.2"
"Calculo Diferencial e Integral II" "1121674" "2012.2" "20" "6"
"Calculo Diferencial e Integral II" "1121524" "2012.2" "80" "1.3"
"Calculo Diferencial e Integral II" "1121581" "2012.2" "30" "5.4"
"Calculo Diferencial e Integral II" "112182" "2012.2" "10" "7"
"Calculo Diferencial e Integral II" "1121787" "2012.2" "10" "7"
"Calculo Diferencial e Integral II" "1121361" "2012.2" "60" "2.5"
"Calculo Diferencial e Integral II" "112176" "2012.2" "60" "2.7"
"Calculo Diferencial e Integral II" "1121429" "2012.2" "10" "7.3"
"Calculo Diferencial e Integral II" "1121106" "2012.2" "0" "8.1"
"Calculo Diferencial e Integral II" "1121562" "2012.2" "60" "2.1"
"Calculo Diferencial e Integral II" "1121455" "2012.2" "40" "3.4"
"Calculo Diferencial e Integral II" "1121633" "2012.2" "10" "7.2"
"Calculo Diferencial e Integral II" "1121140" "2012.2" "20" "6"
"Calculo Diferencial e Integral II" "1121243" "2012.2" "80" "1"
"Calculo Diferencial e Integral II" "1121232" "2012.2" "70" "1.7"
"Calculo Diferencial e Integral II" "1121570" "2012.2" "40" "5.1"
"Calculo Diferencial e Integral II" "1121773" "2012.2" "50" "3"
"Calculo Diferencial e Integral II" "1121644" "2012.2" "20" "6.2"
"Calculo Diferencial e Integral II" "1121568" "2012.2" "20" "6"
"Calculo Diferencial e Integral II" "1121698" "2012.2" "50" "3.1"
"Calculo Diferencial e Integral II" "112194" "2012.2" "0" "7.8"
"Calculo Diferencial e Integral II" "1121233" "2012.2" "60" "2.5"
"Calculo Diferencial e Integral II" "1121760" "2012.2" "40" "5"
"Calculo Diferencial e Integral II" "112172" "2012.2" "90" "0.7"
"Calculo Diferencial e Integral II" "1121405" "2012.2" "60" "2.5"
"Calculo Diferencial e Integral II" "1121298" "2012.2" "80" "1.4"
"Calculo Diferencial e Integral II" "1121584" "2012.2" "50" "2.9"
"Calculo Diferencial e Integral II" "1121567" "2012.2" "70" "1.9"
"Calculo Diferencial e Integral II" "1122382" "2012.2" "90" "0.3"
"Calculo Diferencial e Integral II" "1091368" "2011.1" "70" "2"
"Calculo Diferencial e Integral II" "1091368" "2011.2" "30" "6.1"
"Calculo Diferencial e Integral II" "1102475" "2011.1" "40" "5.1"
"Calculo Diferencial e Integral II" "1102640" "2011.1" "60" "2.8"
"Calculo Diferencial e Integral II" "1102640" "2011.2" "50" "4.2"
"Calculo Diferencial e Integral II" "1102640" "2012.1" "10" "6.4"
"Calculo Diferencial e Integral II" "1102635" "2011.1" "0" "7.4"
"Calculo Diferencial e Integral II" "109112" "2011.1" "40" "5.1"
"Calculo Diferencial e Integral II" "1091457" "2011.1" "60" "2.8"
"Calculo Diferencial e Integral II" "1092277" "2011.1" "70" "2"
"Calculo Diferencial e Integral II" "1092277" "2011.2" "40" "5"
"Calculo Diferencial e Integral II" "1102120" "2011.2" "30" "6"
"Calculo Diferencial e Integral II" "1102775" "2011.1" "80" "1.3"
"Calculo Diferencial e Integral II" "1102775" "2011.2" "60" "3.4"
"Calculo Diferencial e Integral II" "1102775" "2012.1" "30" "4"
"Calculo Diferencial e Integral II" "1102775" "2012.2" "30" "5.7"
"Calculo Diferencial e Integral II" "1112589" "2011.2" "70" "2.5"
"Calculo Diferencial e Integral II" "1112589" "2012.1" "0" "7"
"Calculo Diferencial e Integral II" "1121506" "2012.1" "90" "0.5"
"Calculo Diferencial e Integral II" "1121506" "2012.2" "90" "0.3"
"Calculo Diferencial e Integral II" "1102541" "2011.2" "80" "1.7"
"Calculo Diferencial e Integral II" "112221" "2012.2" "20" "6.5"
"Calculo Diferencial e Integral II" "1102561" "2011.2" "80" "1.7"
"Calculo Diferencial e Integral II" "1102522" "2011.2" "60" "3.6"
"Calculo Diferencial e Integral II" "1102554" "2011.2" "30" "5.9"
"Calculo Diferencial e Integral II" "1102779" "2011.2" "70" "2"
"Calculo Diferencial e Integral II" "1102779" "2012.1" "0" "7"
"Calculo Diferencial e Integral II" "1092559" "2011.2" "80" "1"
"Calculo Diferencial e Integral II" "1092559" "2012.1" "20" "5"
"Calculo Diferencial e Integral II" "1092213" "2011.1" "90" "0.2"
"Calculo Diferencial e Integral II" "1092574" "2011.1" "90" "0.3"
"Calculo Diferencial e Integral II" "1092749" "2011.1" "10" "6.3"
"Calculo Diferencial e Integral II" "1102342" "2011.1" "20" "5.6"
"Calculo Diferencial e Integral II" "1102341" "2011.1" "90" "0.5"
"Calculo Diferencial e Integral II" "1102341" "2011.2" "60" "3"
"Calculo Diferencial e Integral II" "1102341" "2012.1" "30" "4"
"Calculo Diferencial e Integral II" "1102341" "2012.2" "20" "6.1"
"Calculo Diferencial e Integral II" "1102678" "2011.1" "70" "2.5"
"Calculo Diferencial e Integral II" "1102678" "2012.1" "50" "3"
"Calculo Diferencial e Integral II" "1102678" "2012.2" "10" "7"
"Calculo Diferencial e Integral II" "1102118" "2011.1" "90" "0.3"
"Calculo Diferencial e Integral II" "1102657" "2011.2" "90" "0.3"
