CodigoDisciplina,MatriculaAluno,Periodo,Nota1,Nota2,Nota3,Media,Final,Situacao,PeriodoRelativo
1411193,108218,20122,5.6,0,8.8,4.1,3,R,9
1411193,1111653,20122,4.8,5.3,7.5,6.5,7.5,A,4
1411193,1102120,20122,6.1,3.5,9.1,7.6,9.7,A,5
1411193,1122560,20122,4.3,0,7.8,5,6.5,A,1
1411193,11027,20122,6.1,6.1,8.8,7,-1,A,5
1411193,1101722,20122,4.8,5,8,5.9,6,A,6
1411193,1101450,20122,6,6.5,8.5,7,-1,A,6
1411193,1101447,20122,7.2,1,8.5,6.6,8,A,6
1411193,1102454,20122,7.3,5.3,8.8,7.1,-1,A,5
1411193,1102695,20122,6.3,3.5,9.1,7,8,A,5
1411193,1121127,20122,4.1,1.5,7.8,5,5.8,A,2
1411193,1121740,20122,5.5,0.5,8,6.1,8.3,A,2
1411193,1102606,20122,6.3,6.5,8.8,7.2,-1,A,5
1411193,1082497,20122,4.9,0,7.7,4,3.8,R,9
1411193,1112646,20122,3,0,8,3.7,-1,R,3
1411193,1102334,20122,7.5,9.5,9.4,8.8,-1,A,5
1411193,1091668,20122,7.8,6,8.8,7.5,-1,A,8
1411193,110133,20122,8.3,9.3,9.4,9,-1,A,6
1411193,1101278,20122,3.2,2.6,9.1,7,10,A,6
1411193,1112261,20122,3.7,0.5,8.9,5.4,7,A,3
1411193,111129,20122,5.3,2,8.5,5.9,6.7,A,4
1411193,1101108,20122,3.3,4.7,7.5,5.9,7,A,6
1411193,1122273,20122,5.8,3.5,7.8,6.8,8.5,A,1
1411193,1121655,20122,4.5,0,7.7,5.9,8.5,A,2
1411193,1102416,20122,3.8,4,9.4,5.9,6.3,A,5
1411193,1112459,20122,6.8,3.5,7.7,7.6,10,A,3
1411193,1102410,20122,3.1,4,8,6.3,8.2,A,5
1411193,1102635,20122,7,9.5,9.4,8.6,-1,A,5
1411193,1102351,20122,4,1,8.8,5.4,6.5,A,5
1411193,1091368,20112,2.9,1.5,8.8,2.6,-1,R,6
1411193,1091133,20112,5.3,1.5,9.2,5.6,6,A,6
1411193,10928,20112,6.9,3.5,8.8,6.6,6.8,A,5
1411193,109112,20112,5.9,2.5,8.8,6.6,8,A,6
1411193,1091490,20112,5.3,6,8.1,7.6,9.3,A,6
1411193,1091300,20112,7.6,0.8,8.7,6.3,7.3,A,6
1411193,1101610,20112,3.5,0,4.4,2.6,-1,R,4
1411193,1091530,20112,3.8,4.5,9.2,5.5,5,A,6
1411193,1092107,20112,7.7,6.5,9.1,7.8,-1,A,5
1411193,1091203,20112,5.4,1,7.5,5.5,6.8,A,6
1411193,1091131,20112,5.5,4.7,7.5,5.1,4,A,6
1411193,1111532,20112,3.9,2.5,9.2,6.4,8.3,A,2
1411193,1091553,20112,4.4,2,5.5,5.1,6.8,A,6
1411193,1092288,20112,8.9,6.7,9.1,8.2,-1,A,5
1411193,1092249,20112,9,4.7,8.8,7.5,-1,A,5
1411193,1111434,20112,5.1,9,9.2,7.8,-1,A,2
1411193,1092275,20112,8.5,6.5,8.7,7.9,-1,A,5
1411193,1101104,20112,2.3,0,4.4,2.2,-1,R,4
1411193,109170,20112,3.9,0.5,8.8,3.4,2,R,6
1411193,1082497,20112,0,1,7.5,2.8,-1,R,7
1411193,1112646,20112,2.5,0,4.4,2.3,-1,R,1
1411193,1112371,20112,6,3.5,9.2,7,8.3,A,1
1411193,1112643,20112,6.2,0.5,8.1,5.9,7.5,A,1
1411193,1092212,20112,7,4.8,9.1,7,-1,A,5
1411193,109245,20112,6.9,1.5,9.2,6.5,7.5,A,5
1411193,1092427,20112,8.1,6.5,9.1,7.9,-1,A,5
1411193,1111304,20112,5.8,9,8.8,7.9,-1,A,2
1411193,109187,20112,7.9,7.4,8.7,8,-1,A,6
1411193,1091631,20112,5,4.5,9.2,7.1,8.5,A,6
1411193,1091577,20112,4.5,3.4,8.7,5.9,6.5,A,6
1411193,1071664,20112,5.9,2.3,8.1,5,4.5,A,10
1411193,109131,20112,6.1,1.3,9.2,5,4.3,A,6
1411193,1112459,20112,3.8,0.7,7.5,4,4,R,1
1411193,1112102,20112,6.7,0.9,4.4,2.4,-1,R,1
1305220,1091368,20111,9,9.5,9.3,9.3,-1,A,5
1305220,1102187,20111,9,10,9.5,9.5,-1,A,2
1305220,1102640,20111,7.5,7.5,7.5,7.5,-1,A,2
1305220,1102534,20111,8.5,8.3,8.4,8.4,-1,A,2
1305220,1102147,20111,9,9,9,9,-1,A,2
1305220,1081178,20111,10,9,9.5,9.5,-1,A,7
1305220,1102173,20111,8.8,8.8,8.8,8.8,-1,A,2
1305220,1102227,20111,8.8,8.5,8.7,8.7,-1,A,2
1305220,109112,20111,8.5,9.3,8.9,8.9,-1,A,5
1305220,1101151,20111,10,8.3,9.2,9.2,-1,A,3
1305220,1101692,20111,8.3,9.5,8.9,8.9,-1,A,3
1305220,1102779,20111,9,8,8.5,8.5,-1,A,2
1305220,1091300,20111,8.8,8.5,8.7,8.7,-1,A,5
1305220,1091230,20111,8,8.5,8.3,8.3,-1,A,5
1305220,1102572,20111,8.5,8.8,8.7,8.7,-1,A,2
1305220,1101499,20111,7.5,8,7.8,7.8,-1,A,3
1305220,1102464,20111,7.5,8.8,8.2,8.2,-1,A,2
1305220,1092107,20111,9,8.5,8.8,8.8,-1,A,4
1305220,1091768,20111,7,9.5,8.3,8.3,-1,A,5
1305220,1102612,20111,8.5,7,7.8,7.8,-1,A,2
1305220,1092277,20111,9.5,10,9.8,9.8,-1,A,4
1305220,1102677,20111,9,10,9.5,9.5,-1,A,2
1305220,1092288,20111,9,10,9.5,9.5,-1,A,4
1305220,1102706,20111,8,8.5,8.3,8.3,-1,A,2
1305220,1081578,20111,9.8,9,9.4,9.4,-1,A,7
1305220,1111285,20111,8,8.5,8.3,8.3,-1,A,1
1305220,1092249,20111,9,7.8,8.4,8.4,-1,A,4
1305220,1102453,20111,8.5,9,8.8,8.8,-1,A,2
1305220,1102373,20111,9.3,9,9.2,9.2,-1,A,2
1305220,1091150,20111,9,9,9,9,-1,A,5
1305220,1102766,20111,8.5,7,7.8,7.8,-1,A,2
1305220,1102586,20111,7.3,7.5,7.4,7.4,-1,A,2
1305220,1092275,20111,9.5,10,9.8,9.8,-1,A,4
1305220,1091733,20111,9,9.5,9.3,9.3,-1,A,5
1305220,1091476,20111,8.8,8.5,8.7,8.7,-1,A,5
1305220,1102291,20111,8.3,8.5,8.4,8.4,-1,A,2
1305220,1091364,20111,8.3,8.3,8.3,8.3,-1,A,5
1305220,1101545,20111,7,7.5,7.3,7.3,-1,A,3
1305220,1102538,20111,8,9.3,8.7,8.7,-1,A,2
1305220,1111653,20111,8,9,8.5,8.5,-1,A,1
1305220,11012,20111,9.5,8.5,9,9,-1,A,3
1305220,1091720,20111,9,9,9,9,-1,A,5
1305220,1102118,20111,8.3,9.5,8.9,8.9,-1,A,2
1305220,1092427,20111,9.5,8,8.8,8.8,-1,A,4
1305220,1091439,20111,7,9,8,8,-1,A,5
1305220,1102541,20111,8,7.8,7.9,7.9,-1,A,2
1305220,1091631,20111,8.5,9.5,9,9,-1,A,5
1305220,1102392,20111,9.5,9,9.3,9.3,-1,A,2
1305220,1091479,20111,7.3,9.3,8.3,8.3,-1,A,5
1305220,1091598,20111,10,9.5,9.8,9.8,-1,A,5
1305220,1102621,20111,9.3,9,9.2,9.2,-1,A,2
1305220,1102727,20111,9.5,10,9.8,9.8,-1,A,2
1305220,1102113,20111,7.5,8.3,7.9,7.9,-1,A,2
1305220,1102561,20111,8.5,8.8,8.7,8.7,-1,A,2
1305220,1101254,20111,8,9,8.5,8.5,-1,A,3
1305220,1112785,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112646,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,111160,20121,9,9.5,9.3,9.3,-1,A,3
1305220,1121161,20121,9.5,9.5,9.5,9.5,-1,A,1
1305220,1112180,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112337,20121,9,9,9,9,-1,A,2
1305220,111128,20121,8.5,8.5,8.5,8.5,-1,A,3
1305220,1111197,20121,9,9,9,9,-1,A,3
1305220,1112235,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,108262,20121,9,9,9,9,-1,A,8
1305220,1112125,20121,9,9,9,9,-1,A,2
1305220,1112726,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112331,20121,8,8,8,8,-1,A,2
1305220,112132,20121,8.5,10,9.3,9.3,-1,A,1
1305220,111159,20121,8.5,8.5,8.5,8.5,-1,A,3
1305220,1112165,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1091557,20121,8.5,8.5,8.5,8.5,-1,A,7
1305220,1102270,20121,8.5,8.5,8.5,8.5,-1,A,4
1305220,111192,20121,8.5,8.5,8.5,8.5,-1,A,3
1305220,1111721,20121,8.5,8.5,8.5,8.5,-1,A,3
1305220,1112206,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112680,20121,9,9,9,9,-1,A,2
1305220,11027,20121,9.5,9.5,9.5,9.5,-1,A,4
1305220,1112649,20121,9,9,9,9,-1,A,2
1305220,1112456,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112257,20121,9,9,9,9,-1,A,2
1305220,111225,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112468,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1121471,20121,9.5,9.5,9.5,9.5,-1,A,1
1305220,1112171,20121,8.3,8.3,8.3,8.3,-1,A,2
1305220,111210,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112761,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1111434,20121,9.5,9.5,9.5,9.5,-1,A,3
1305220,1111588,20121,9,9,9,9,-1,A,3
1305220,1111707,20121,8.5,8.5,8.5,8.5,-1,A,3
1305220,1112746,20121,9,9,9,9,-1,A,2
1305220,1102393,20121,8.5,8.5,8.5,8.5,-1,A,4
1305220,1112613,20121,6.5,10,8.3,8.3,-1,A,2
1305220,1102730,20121,9,9,9,9,-1,A,4
1305220,1111426,20121,8.5,8.5,8.5,8.5,-1,A,3
1305220,1112221,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,108267,20121,9,9,9,9,-1,A,8
1305220,1112296,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112200,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,110133,20121,9,9,9,9,-1,A,5
1305220,111197,20121,9.5,9.5,9.5,9.5,-1,A,3
1305220,1112611,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112637,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112647,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112759,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112160,20121,9,9,9,9,-1,A,2
1305220,1112585,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112743,20121,9,9,9,9,-1,A,2
1305220,1112196,20121,9,9,9,9,-1,A,2
1305220,1112459,20121,9,9,9,9,-1,A,2
1305220,1112494,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112783,20121,9,9,9,9,-1,A,2
1305220,1112543,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112363,20121,8.5,8.5,8.5,8.5,-1,A,2
1305220,1112784,20121,9,9,9,9,-1,A,2
1305220,1112705,20121,9,9,9,9,-1,A,2
1305220,1111384,20122,9,9,9,9,-1,A,4
1305220,110230,20122,8.5,7.5,8,8,-1,A,5
1305220,1101669,20122,8.5,8,8.3,8.3,-1,A,6
1305220,1111210,20122,8.5,8,8.3,8.3,-1,A,4
1305220,1102657,20122,8.5,8,8.3,8.3,-1,A,5
1305220,1102596,20122,8.5,8,8.3,8.3,-1,A,5
1305220,1102741,20122,8.5,8,8.3,8.3,-1,A,5
1305220,1102718,20122,9,9,9,9,-1,A,5
1305220,1102518,20122,8.5,8,8.3,8.3,-1,A,5
1305220,1111376,20122,8.5,9,8.8,8.8,-1,A,4
1305220,1101335,20122,9,8.5,8.8,8.8,-1,A,6
1305220,112184,20122,9,9,9,9,-1,A,2
1305220,1091530,20122,8.5,9,8.8,8.8,-1,A,8
1305220,1102583,20122,8.5,8,8.3,8.3,-1,A,5
1305220,112168,20122,8.5,7.5,8,8,-1,A,2
1305220,1092355,20122,9,9,9,9,-1,A,7
1305220,1111442,20122,8.5,9,8.8,8.8,-1,A,4
1305220,1101408,20122,8.5,9,8.8,8.8,-1,A,6
1305220,1101689,20122,9,8.5,8.8,8.8,-1,A,6
1305220,1122748,20122,8.5,7.5,8,8,-1,A,1
1305220,108218,20122,9,9,9,9,-1,A,9
1305220,1091414,20122,9,8.5,8.8,8.8,-1,A,8
1305220,1121106,20122,8.5,7.5,8,8,-1,A,2
1305220,1121266,20122,9.5,9,9.3,9.3,-1,A,2
1305220,1102120,20122,8.5,7.5,8,8,-1,A,5
1305220,1122255,20122,8.5,8,8.3,8.3,-1,A,1
1305220,1091565,20122,8.5,8,8.3,8.3,-1,A,8
1305220,1121602,20122,9,9,9,9,-1,A,2
1305220,1101295,20122,8.5,8,8.3,8.3,-1,A,6
1305220,1101450,20122,9,9,9,9,-1,A,6
1305220,109250,20122,9,9,9,9,-1,A,7
1305220,1122360,20122,9,8.5,8.8,8.8,-1,A,1
1305220,1111395,20122,8.5,9,8.8,8.8,-1,A,4
1305220,1102678,20122,9,9,9,9,-1,A,5
1305220,1121119,20122,9,9,9,9,-1,A,2
1305220,1121630,20122,9,9,9,9,-1,A,2
1305220,1111629,20122,9,9,9,9,-1,A,4
1305220,1101793,20122,9,9,9,9,-1,A,6
1305220,1122717,20122,9,8.5,8.8,8.8,-1,A,1
1305220,1111615,20122,9,9,9,9,-1,A,4
1305220,1122413,20122,9,9,9,9,-1,A,1
1305220,110137,20122,10,9.5,9.8,9.8,-1,A,6
1305220,1101278,20122,9,8.5,8.8,8.8,-1,A,6
1305220,1091461,20122,8.5,8,8.3,8.3,-1,A,8
1305220,1101370,20122,9,8.5,8.8,8.8,-1,A,6
1305220,1101379,20122,8.5,8,8.3,8.3,-1,A,6
1305220,1092380,20122,9,8.5,8.8,8.8,-1,A,7
1305220,109245,20122,9,8.5,8.8,8.8,-1,A,7
1305220,1121298,20122,9,9,9,9,-1,A,2
1305220,1081164,20122,8,8,8,8,-1,A,10
1305220,1111304,20122,9.5,9,9.3,9.3,-1,A,4
1305220,1121581,20122,8.5,7.5,8,8,-1,A,2
1305220,1082346,20122,9,9,9,9,-1,A,9
1305220,112116,20122,9,9,9,9,-1,A,2
1305220,1112549,20122,8.5,9,8.8,8.8,-1,A,3
1305220,1102606,20122,8.5,8,8.3,8.3,-1,A,5
1305220,110265,20122,8.5,8,8.3,8.3,-1,A,5
1305220,1122330,20122,8.5,8,8.3,8.3,-1,A,1
1305220,1091744,20122,8.5,8,8.3,8.3,-1,A,8
1305220,110142,20122,9.5,9,9.3,9.3,-1,A,6
1305220,1102351,20122,9,9,9,9,-1,A,5
1305220,1111307,20112,8,10,9,9,-1,A,2
1305220,1091133,20112,8,7.5,7.8,7.8,-1,A,6
1305220,1111396,20112,7.5,8.5,8,8,-1,A,2
1305220,110295,20112,8,7.8,7.9,7.9,-1,A,3
1305220,1111466,20112,9,8.3,8.7,8.7,-1,A,2
1305220,1101219,20112,8,8,8,8,-1,A,4
1305220,1111652,20112,7.5,8.5,8,8,-1,A,2
1305220,1111595,20112,9,8,8.5,8.5,-1,A,2
1305220,1092794,20112,7.8,8,7.9,7.9,-1,A,5
1305220,1091203,20112,8.5,9.3,8.9,8.9,-1,A,6
1305220,1101478,20112,8,9,8.5,8.5,-1,A,4
1305220,1111122,20112,8.5,7.8,8.2,8.2,-1,A,2
1305220,109173,20112,7.5,7,7.3,7.3,-1,A,6
1305220,1102734,20112,8,8,8,8,-1,A,3
1305220,1102402,20112,7,9.5,8.3,8.3,-1,A,3
1305220,1111155,20112,7,9.5,8.3,8.3,-1,A,2
1305220,1102575,20112,9,8,8.5,8.5,-1,A,3
1305220,1102449,20112,8.5,8,8.3,8.3,-1,A,3
1305220,1102605,20112,8,8.5,8.3,8.3,-1,A,3
1305220,1102262,20112,9,9,9,9,-1,A,3
1305220,1101737,20112,7.5,8.5,8,8,-1,A,4
1305220,1102246,20112,9,0,2.7,2.7,-1,R,3
1305220,1102458,20112,7.5,8,7.8,7.8,-1,A,3
1305220,1102177,20112,9,7,8,8,-1,A,3
1305220,1102719,20112,8,8.3,8.2,8.2,-1,A,3
1305220,1111415,20112,8.5,7.3,7.9,7.9,-1,A,2
1305220,1101774,20112,9,5,7,7,-1,A,4
1305220,1101437,20112,7.8,7.3,7.6,7.6,-1,A,4
1305220,1092103,20112,9,9,9,9,-1,A,5
1305220,1111654,20112,10,10,10,10,-1,A,2
1305220,1092559,20112,7.8,8.5,8.2,8.2,-1,A,5
1305220,1111487,20112,9.5,9.3,9.4,9.4,-1,A,2
1305220,1101722,20112,9.5,9.3,9.4,9.4,-1,A,4
1305220,1091116,20112,8,7,7.5,7.5,-1,A,6
1305220,1102253,20112,8.5,7.5,8,8,-1,A,3
1305220,1101610,20112,8.5,6.5,7.5,7.5,-1,A,4
1411190,1082216,20111,9.5,7.5,5,7.3,-1,A,6
1411190,1082789,20111,10,10,6.2,8.7,-1,A,6
1411190,11015,20111,2.7,7.5,3.5,5.7,7.3,A,3
1411190,1082751,20111,10,7.5,7.5,8.3,-1,A,6
1411190,107296,20111,8.6,8.5,6.2,7.8,-1,A,8
1411190,1082587,20111,10,7.2,6.3,7.8,-1,A,6
1411190,1072347,20111,8,6,5.3,6.4,6.5,A,8
1411190,1082658,20111,9.5,7,5.8,7.4,-1,A,6
1411190,1081709,20111,10,7,8,8.3,-1,A,7
1411190,108186,20111,10,10,6,8.7,-1,A,7
1411190,1082100,20111,9,2,7.2,6.2,6.3,A,6
1411190,1081609,20111,9,5,6.9,7,-1,A,7
1411190,1082192,20111,10,9.7,7,8.9,-1,A,6
1411190,1081510,20111,10,4.3,5,6.8,7.5,A,7
1411190,1082796,20111,9.7,5.8,5.5,7,-1,A,6
1411190,1081149,20111,8,8.5,5,7.2,-1,A,7
1411190,1091414,20111,9.7,7.3,5.8,7.6,-1,A,5
1411190,1082767,20111,10,8,5.5,7.8,-1,A,6
1411190,1062531,20111,9.3,7.2,6.5,7.7,-1,A,10
1411190,110185,20111,2.3,0,5,2.4,-1,R,3
1411190,1052696,20111,10,5,6.5,7.2,-1,A,12
1411190,1062762,20111,10,5,4.5,7.3,8.5,A,10
1411190,1101220,20111,9.5,3.7,3.9,6.5,7.7,A,3
1411190,10524,20111,5.3,1,5,3.8,-1,R,12
1411190,1072356,20111,6.5,7,7.5,7,-1,A,8
1411190,1072624,20111,8,1.8,5.8,6.1,7.5,A,8
1411190,1082747,20111,8.2,7.2,5.5,7,-1,A,6
1411190,1072211,20111,8.5,0,5.5,4.3,3.7,R,8
1411190,1081282,20111,8,9,6.5,7.8,-1,A,7
1411190,1082738,20111,8.2,8.5,4.5,7.1,-1,A,6
1411190,1081164,20111,9.5,7,4.5,7,-1,A,7
1411190,1051259,20111,9,5.3,6.8,7,-1,A,13
1411190,1091576,20111,5.5,2,4.5,4.6,5.5,R,5
1411190,1081141,20111,10,10,5.5,8.5,-1,A,7
1411190,1081645,20111,9.5,6.5,5.8,7.3,-1,A,7
1411190,1062399,20111,5.5,7.2,1.8,5.5,6.5,A,10
1411190,1062704,20111,8.2,3.5,5.1,7.3,9.8,A,10
1411190,106261,20111,8,0,5.8,5.8,7.5,A,10
1411190,1111210,20121,5.7,7,6.5,6.6,6.9,A,3
1411190,1101503,20121,9.1,6.9,7.2,7.7,-1,A,5
1411190,1082303,20121,9.3,5.8,5.9,7,-1,A,8
1411190,1101335,20121,6.1,8.2,7.2,7.2,-1,A,5
1411190,1091530,20121,8.6,7.3,6,7.3,-1,A,7
1411190,1092355,20121,4.8,7.7,9.1,7.2,-1,A,6
1411190,1092107,20121,7,6.6,9.4,7.7,-1,A,6
1411190,1101408,20121,8,8.7,6.3,7.7,-1,A,5
1411190,1111146,20121,7.8,6.8,5.3,5.6,4,A,3
1411190,1101689,20121,7.6,8.5,6.4,7.5,-1,A,5
1411190,1101750,20121,7.3,8.8,8.5,8.2,-1,A,5
1411190,1092352,20121,6.8,7.1,9.8,7.9,-1,A,6
1411190,108254,20121,10,8,6.4,8.1,-1,A,8
1411190,1111105,20121,6.5,5.1,5.5,6.4,7.5,A,3
1411190,1101281,20121,8,7.2,7.7,7.6,-1,A,5
1411190,107220,20121,7.5,6.9,5,5.5,4,A,10
1411190,1121245,20121,7.9,5.5,6,5.6,4.3,A,1
1411190,110185,20121,10,8.8,5.8,8.2,-1,A,5
1411190,1091364,20121,10,8.7,9.3,9.3,-1,A,7
1411190,11012,20121,7,4.4,6.8,5,3.4,A,5
1411190,1111234,20121,7.9,7.3,6,7.1,-1,A,3
1411190,1101370,20121,7.2,5.5,8.4,7,-1,A,5
1411190,108138,20121,7.7,7.6,6.2,7.2,-1,A,9
1411190,1101108,20121,7.6,6.5,5.4,6.4,6.2,A,5
1411190,1092380,20121,8.6,8.6,9.4,8.9,-1,A,6
1411190,109245,20121,9.2,7.6,7.1,8,-1,A,6
1411190,1092427,20121,10,10,8.5,9.5,-1,A,6
1411190,111169,20121,0,3.2,0,1.1,-1,R,3
1411190,109187,20121,9.7,7.7,8.4,8.6,-1,A,7
1411190,1082156,20121,8.7,6.3,7.1,7.4,-1,A,8
1411190,1121515,20121,8.2,6.6,7.7,7.5,-1,A,1
1411190,1092513,20121,3.2,4.8,6.2,4.3,3.8,R,6
1411190,1091744,20121,6.3,8.4,6.8,7.2,-1,A,7
1411190,1101682,20121,6.5,7.9,8.1,7.5,-1,A,5
1411190,1102475,20122,5.4,8.2,7.3,7,-1,A,5
1411190,1091133,20122,6.2,5.2,10,7.1,-1,A,8
1411190,1101151,20122,0,3,5.5,2.8,-1,R,6
1411190,108218,20122,6.9,6.1,6.7,6,5,A,9
1411190,1121266,20122,8.4,6.6,7.8,7.6,-1,A,2
1411190,1122560,20122,4,7.1,4.5,5,4.8,A,1
1411190,1101722,20122,3.7,6.1,8.5,5.5,4.7,A,6
1411190,1101447,20122,4.7,6.6,7.1,5,3.3,A,6
1411190,112189,20122,3.2,5.4,3.3,4.5,5.2,R,2
1411190,1121558,20122,4.7,5.5,7,5.5,5.2,A,2
1411190,1082497,20122,6,3.8,2.5,2.5,-1,R,9
1411190,110133,20122,7.3,7,7,7.1,-1,A,6
1411190,1072211,20122,9,7.5,8.3,8.3,-1,A,11
1411190,1121511,20122,5.7,6.8,7.4,5,2.5,A,2
1411190,1112261,20122,2.8,5.5,2.4,3.6,-1,R,3
1411190,111129,20122,4.2,6,8.7,5.6,4.6,A,4
1411190,1111304,20122,9.1,7,9.7,8.6,-1,A,4
1411190,111169,20122,0,7.4,7.7,5,5.1,A,4
1411190,1082346,20122,6.5,5.8,8.8,7,-1,A,9
1411190,1112459,20122,7.4,7,5.7,5.4,3.5,A,3
1411190,1102410,20122,7.3,6,6.5,5.3,3.3,A,5
1411190,1121655,20122,6.5,5.2,7.5,5.4,3.8,A,2
1411190,1091665,20112,7.5,7,6.4,7,-1,A,6
1411190,1092288,20112,9.3,7.2,5.3,7.3,-1,A,5
1411190,1112643,20112,7.5,8.3,5.2,7,-1,A,1
1411190,1091490,20112,8,7.7,4,6,5,A,6
1411190,1091300,20112,8.5,3.5,4.7,5.9,6.3,A,6
1411190,1091230,20112,9,5.2,6.7,7,-1,A,6
1411190,108262,20112,7,7.2,5,6.1,5.7,A,7
1411190,109164,20112,7,3,5.5,5.9,7,A,6
1411190,1091557,20112,9,6,7.4,7.5,-1,A,6
1411190,1091756,20112,9,5.7,7.7,7.5,-1,A,6
1411190,1091553,20112,8.7,2.5,5,5.5,5.7,A,6
1411190,10928,20112,7,5.7,5,5.4,4.7,A,5
1411190,1091461,20112,8.5,6.2,6.7,7.1,-1,A,6
1411190,1092275,20112,9,8.5,9.8,9.1,-1,A,5
1411190,1091733,20112,10,6,9.3,8.4,-1,A,6
1411190,1091671,20112,8.5,9.5,7,8.3,-1,A,6
1411190,1091476,20112,6,4.7,7,5.1,3.8,A,6
1411190,1091150,20112,9,7,9.1,8.4,-1,A,6
1411190,1091648,20112,9.5,10,8,9.2,-1,A,6
1411190,108267,20112,8,3.8,4.3,5,4.3,A,7
1411190,1091668,20112,7,5.2,5.6,5,3.6,A,6
1411190,107246,20112,8.5,8.4,5.8,7.6,-1,A,9
1411190,1091565,20112,7.8,9,5.1,7.3,-1,A,6
1411190,1091720,20112,6.5,5,5.5,5.4,5,A,6
1411190,1112365,20112,8,7.5,5.5,7,-1,A,1
1411190,1091576,20112,8.5,9,7.2,8.2,-1,A,6
1411190,1091631,20112,6,6.5,5.5,6.5,7.2,A,6
1411190,1091577,20112,7.5,7.5,5,6.3,5.8,A,6
1411190,1042694,20112,8,7.7,5.3,7,-1,A,15
1411190,1071664,20112,8,4,4.5,5,4.2,A,10
1411190,109131,20112,7.8,6,5.3,5.9,5.2,A,6
1411190,1112345,20112,8.3,3.6,5.1,5.9,6.3,A,1
1109105,1102518,20122,7,6,10,7.7,-1,A,5
1109105,1091150,20112,7.4,7.5,7.5,7.5,-1,A,6
1411195,1091368,20111,3.9,0.5,0.6,2.3,-1,R,5
1411195,1082751,20111,4.8,2,3.4,5.2,6.4,A,6
1411195,1082310,20111,8.6,8.25,8.15,8.4,-1,A,6
1411195,1101151,20111,4,4.5,7.4,6.3,7.1,A,3
1411195,1091414,20111,5.8,5.75,6.95,6.5,6.7,A,5
1411195,1091150,20111,9.15,8.8,8.4,8.8,-1,A,5
1411195,110185,20111,4.85,1.1,0.2,2.8,-1,R,3
1411195,1091203,20111,4.6,3.8,3.7,3.7,3,R,5
1411195,109164,20111,5.15,5.45,5.6,6,7,A,5
1411195,1082100,20111,5.35,3.85,5.15,6.3,7.9,A,6
1411195,1091557,20111,6.2,6.35,7.7,7,-1,A,5
1411195,1091756,20111,6.95,5.85,7.15,7.1,-1,A,5
1411195,1082216,20111,5.25,5.4,6.9,6.4,6.9,A,6
1411195,1091553,20111,1.7,0,2,2.1,-1,R,5
1411195,109173,20111,4.85,5.15,5.7,5.1,4.7,A,5
1411195,108254,20111,7.65,7,7.6,7.6,-1,A,6
1411195,1081191,20111,4.3,3.3,5.4,5.3,5.9,A,7
1411195,1091131,20111,2.4,4.35,3.55,3,-1,R,5
1411195,1062531,20111,6.2,6.55,7.7,7,-1,A,10
1411195,1091733,20111,8.45,8.35,8.35,8.4,-1,A,5
1411195,1062626,20111,6.1,6.35,7.9,7,-1,A,10
1411195,1091476,20111,6.05,6.85,6.95,6.7,7.1,A,5
1411195,1091364,20111,6.7,7.05,7.2,7,-1,A,5
1411195,1101591,20111,5.8,6.25,3.7,5.4,6.4,A,3
1411195,109170,20111,3.3,4.55,5.8,5,5.5,A,5
1411195,1091648,20111,7.25,7.75,7.65,7.5,-1,A,5
1411195,1082497,20111,4.3,4.2,6.5,5,4.4,A,6
1411195,1111146,20111,4.95,3.55,6.5,5.4,4.9,A,1
1411195,1111653,20111,3.1,3.1,5.9,5,5.7,A,1
1411195,108138,20111,6.35,6.15,7.55,7,-1,A,7
1411195,1091744,20111,5.6,5.6,6.9,6.1,5.8,A,5
1411195,1111234,20111,4.55,3.95,4.65,5,5.5,A,1
1411195,1082738,20111,3.9,4.2,6.05,5.5,6.3,A,6
1411195,1081763,20111,5.15,4.95,6.05,5.6,5.7,A,7
1411195,1091576,20111,2.8,4.15,5.1,3.1,1.8,R,5
1411195,1082156,20111,6.4,6.15,7.65,7,-1,A,6
1411195,1082658,20111,6.85,5.35,6,6.5,6.6,A,6
